Text,Label
Vere level ikka polikum. RAJA vere level aakum. Ikkaaaa,Positive
Makkale ethu polikkum    oru raksayumilla,Positive
"Malayalathile nadanmar vere level anu Pani ariyavunna oru director nte kayyil kittiya  matte industry le nadanmar nammude nadanmarude munnil onnummalla...Salim Kumar,suraj,Indrens Okk udaharanm",Positive
Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve,unknown_state
Trailer pora comedy okkae nalla katta chali avan high chance kanunnu.,Negative
Padam Kandu....Oru Tamil Padam Kanda feel....Orupadu prethikshichu...Oru one man show and prithviraj etra tazhan patummo atrem tannnu,Mixed_feelings
Trailer pole naalla story undayal mathiyarinu,Positive
Petrol vila karanam raja cycilil. polichu!!!!!,Positive
Raja serious aane rooombaa serious  ith kidukkum Mammukka,Positive
"0:46 , 1:16 ഹിന്ദി ഡയലോഗുകളിൽ നിവിൻ പോളിയുടെ സൗണ്ട് അല്ലല്ലോ ",unknown_state
Charitra cinima lalettan cheythal athu munnottu pokilla. In flopped,Negative
Uffff moothooon njnn kandu kidilaaan padaaam njn mathrame kanduluu,Positive
Chaku tere gaand mein daal dunga,not-malayalam
Katta waiting  Lalettan  Rajuettan polichu heavy  Entha oru feel,Positive
ഇട്ടിമാണീ ഞാൻ ഞെട്ടി മാണീ !! ഇട്ടിമാണി മനസ്സാണ് സമ്മതിച്ചു .! ഇനി മാസ്സ് തിയറ്ററിൽ കാണണം !!!,Positive
Lalettan paranjal kanathe pattume   Lalettan ishtam,unknown_state
Entammmo kidilan teaser.  Like big B....,Positive
A10 fans please like   ikka fans comment,unknown_state
Trailer adipoli ayyi but yevedokko pulimurugan feal vannille,Mixed_feelings
ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറെ  dialogue frome#BIG BROTHER#lalettan,unknown_state
Padikkan pokunna pullare vedakkakan oro kunappanmar immadhiri oro pooonjattile film eduthu undakikolum,Negative
Cinema irangiya divasam thott search cgeyyaan thudangiyathaaaa.. hooo.... thanks... thanks alot!!!,Positive
ടീസറിനെക്കാളും ട്രൈലറിനെക്കാളും വിഡിയോ സോങ് ഇഷ്ട്ടപെട്ടവർ ഇവിടെ ലൈക്‌ ഈ വർഷത്തെ ഓണകപ്പ് ഇട്ടിച്ചായനും പിള്ളേരും ഇങ്ങെടുത്തു എന്ന് പറഞ്ഞേക്ക്,Positive
jojune malayala sinima maximum chooshanam cheyyanam (Upayogikkanam),Positive
Raju ettan villan surajettan hero pole thonni.endhokke aayalum trailer polichadukki,Positive
Kidu trailer mammukka ithil 100 kodi urappu anu #justus143,Positive
Surajettan &  soubinkka   powli combo,Positive
Trailer kaanunna policekaare come one everybody!!,unknown_state
Malkkale... mollywood adutha level keri thudangiii.....ee adutha cinema kal kndvark manasilakan saadhikm,Positive
Rajuaattan na miss cheyyunnu. angilum raja return pwolichu. Mommookka thakarkkum.,Mixed_feelings
ഈ പടം നമ്മുടെ നാട്ടിലെ ബംഗാളികൾക്ക് കാണാനാണോ? ഒന്നാതെ അവമ്മാരെ കൊണ്ട് പൊറുതി മുട്ടി ഇരിക്കുവാണ്. മലയാളത്തിൽ പടം  ഉണ്ടാക്കിയാൽ പോരെ... നോർത്തിന്നു ആരും ഇങ്ങോട്ട് വരുന്നില്ലല്ലോ പിന്നെന്തിനാ???,Negative
Superbly done Vyshak sir,not-malayalam
Eee onam lalettanum pillerum agu eduthu,Positive
ജോഷി സാറിന്റെ മറ്റൊരു കിടിലം ഐറ്റം.. മറിയം  സൂപ്പർ കാസ്റ്റിംഗ്..,Positive
X mas en oru pooram aha,Positive
ഈ ഓണത്തിന്റെ  collection ഇട്ടിമാണി(ലാലേട്ടൻ )അങ് എടുത്തു മക്കളെ ലാലേട്ടൻ ഉയിർ,Positive
എന്റെ പൊന്നോ... തകർത്തു എന്റെ  മമ്മൂക്ക... ഇതാണ് മഹാനടനം...ഇതിനു മുൻപിൽ മലയാളം നമിക്കുന്നു... ലവ് uuuuu mammookaaaa,Positive
Malayalam mattathintey... Pathayil.. Lokha cinimaku.. Munbil Nammaku abhimanikam... Moothon,Positive
Kalki fans show kannunavar like adichotovino,unknown_state
LYRICS  LISTEN  ഉയിരിൽ തൊടും തളിർ വിരലാവണേ നീ അരികേ നടക്കണേ അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ ചെന്നണയുമിരുനിലാവലയായ്  ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ പലവുരു പറയുമോ  ഉയിരിൽ തൊടും കുളിർ വിരലായിടാം ഞാൻ അരികേ നടന്നിടാം അലയും ചുടുകാറ്റിനു കൂട്ടിണയായ് നാമൊരു നാൾ കിനാക്കുടിലിൽ  ചെന്നണയുമിരുനിലാവലയായ് ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ  പലവുരു പറയുമോ  വഴിയോരങ്ങൾ തോറും തണലായീ പടർച്ചില്ല നീ കുടയായ് നിവർന്നൂ നീ നോവാറാതെ തോരാതെ പെയ്കേ തുഴയോളങ്ങൾ പോൽ നിൻ കടവത്തോന്നു ഞാൻ തൊട്ടു മെല്ലെ കാറ്റേ ചില്ലയിതിൽ വീശണേ  കാറേ ഇലയിതിൽ പെയ്യണേ മെല്ലെ തീരമിതിലോളങ്ങളോളങ്ങളായി നീ വരൂ ഉയിരിൽ തലോടിടും ഉയിരായിടും നാം നാമൊരു നാൾ കിനാക്കടലിൽ ചെന്നണയുമിരുനിലാനദിയായ് ആരും കാണാ ഹൃദയതാരമതിൽ ഉരുകി നാമന്നാരും കേൾക്കാ പ്രണയാജാലകഥ പലവുരു തുടരുമോ,unknown_state
Lusifer oniladhigam kanubol lagadikumpole enalum kolam,Mixed_feelings
Nedumudi venu anekil age crt feel aynenee makeup venda..+cmdy ..,Mixed_feelings
എന്തോ ഒരു കൊല കൊല്ലി ഐറ്റം വരുന്നുണ്ട് മക്കളെ....,Positive
Adipwli.. Tamil ND malayalam Vera lvl... Waiting for TN release,Positive
Sreenath bhasi aan villain enn thonunnavark like adikkanulla comment.,unknown_state
ഓരോരോ ..  നടരാജ വിഗ്രഹങ്ങളെ,unknown_state
ഓണം ഏട്ടനും പിള്ളേരും എടുത്തു....  ഇട്ടിമാണി,Positive
അല്ലേലും tcr ബേസ് ചെയ്ത് പടം ഇറക്കിയോ അത് ഗ്യാരന്റി ആണ്.. ജയിക്കും,Positive
മമ്മൂക്കയുടെ വളരെ വ്യത്യസ്തവും പുതുമ ഉള്ളതുമായ വേഷം ആണ്..  മമ്മൂക്ക extra ഓർഡിനറി performance  ചിലപ്പോ ആരും വലിയ രീതിയിൽ പ്രതീക്ഷിക്കാതിരുന്ന ഈ ചിത്രം ആയിരിക്കാം മലയാളത്തിലെ എല്ലാ റെക്കോർഡുകളും കടത്തി വെട്ടുന്നത്,Positive
ടിക് ടോകിൽ സൂപ്പർ ഹിറ്റായ സോങ്,unknown_state
"Ejjathi feelgood song.... Sunday holiday, Mayanadhi kayinj nalloru paattu kettathu ithilaanu",Positive
ബോബി  യുടെയും ബേബിമോളുടെയും പെയർ ജോഡി ഇഷ്ടമായവർക്ക് ലൈക് ചെയ്യാനുള്ള നൂൽ,unknown_state
ഇക്കയുടെ ഇതു വരെ കാണാത്ത ഒരു ഡാൻസ്. പൊള്ളി,Positive
എനിക്ക് ഒരു 369 like തരുമോ  മമ്മൂക്ക ഫാൻസ്‌ common  പറ്റുന്നവർ എന്റെ ചാനൽ സസ്ക്രബ് ചെയ്യുമോ,unknown_state
"നിന്റെ മൂക്കുത്തി, എന്റെ ഉള്ളി പൊടി കാണാനില്ല",unknown_state
ഇത് പൊളിക്കും....ജോഷി സാറേ........ഒന്നും പറയാനില്ല....ജോജു ചേട്ടന്റെ ജോസഫ് ഇനി പഴങ്കഥ ആകുമെല്ലോ...മത്സര അഭിനയം........അടുത്ത ഒരു അങ്കമാലി diaries ....ന്റെ  ഹിറ്റ് കാണുന്നുണ്ട്.....All the very best TEAM Porinju Mariyam Jose.....പുകവലി ആരോഗ്യത്തിനു ഹാനികരം....ജോജു ചേട്ടാ....,Positive
Aadyam kumbalingi nights kanan poy. Pinne baby mole kanan poy..,unknown_state
Trailer adipoli. BGM chilayidathu poraa... editing super... camera super... mammootty and unni mukundan super. Total adipoli...,Mixed_feelings
Dileep cheitha veithikedukal enthelupam ellaarum marannu...kashtam... Ithre ullooo,Negative
Shah rukh khante fan poleyanenn thonnunnu,Mixed_feelings
Thala Ajith and mammooty sir fans.kanyakumari,not-malayalam
നിങ്ങളുടെ വീട്ടിൽ ചെറിയ ഡിഷ് ആന്റിന ഉണ്ടെങ്കിൽ 150 ചാനലുകൾ സൗജന്യം ആയി ആജീവനാന്തം കാണാം.മാസ വാടക ഒന്നും വേണ്ട.,unknown_state
2:10 kireedam cinemayil lalettam irikum pole oru look... arkelum feel cheytho...,unknown_state
കേരളത്തിലെ കുറച്ച് ചെറുപ്പക്കാര പിള്ളർ ഉള്ളത് കൊണ്ട് പിടിച്ചു നിൽക്കുന്നു മോഹൻലാൽ സാർ.....,Negative
Mammoty Fan Like Dulqar salmaan Fan Comment,not-malayalam
2:29  ഞാൻ ഒരു fan ആണ്. മമ്മൂക്കയുടെയും ലാലേട്ടന്റെയും അമിതാഭ് ബച്ചന്റെയും ഒക്കെ fan ആണ്.          ,unknown_state
Trailer marana Mass...Lalettante heavy role. # Raju ettan Poli anu.# pooram eni Big screenil# political Thriller#,Positive
"മാമാങ്കം സിനിമയിൽ ഏറ്റവും ആസ്വദിച്ച നിമിഷം.  പതിനെട്ടടവും തികഞ്ഞ കളരി ഗുരുക്കളായ ചന്ദ്രോത്ത് വലിയ പണിക്കർക്ക് മാമാങ്കത്തിൽ  സാമൂതിരിയെ കൊല്ലാൻ കഴിയാതെ വരികയും അദ്ദേഹത്തിന് മാമാങ്കത്തിൽ വീരമരണം അപ്രാപ്യമാവുകയും ചെയ്യുമ്പോൾ,    തിരികെ തറവാട്ടിലേക്ക് ചെന്നാൽ കുലദ്രോഹി എന്ന പട്ടവും പേറി അവിടെനിന്നും പുറത്താക്കപ്പെടും എന്ന ക്രൂരമായ വിധി തന്നെ കാത്തിരിക്കുന്നു  എന്ന് മനസ്സിലാക്കുന്ന വലിയപണിക്കർ  തന്റെ അടുത്ത തലമുറയെയെങ്കിലും ഈ മരണയുദ്ധത്തിൽ  നിന്ന് രക്ഷിക്കണമെന്ന് തീരുമാനിച്ച്, തന്റെ ആയുധങ്ങളും വസ്ത്രങ്ങളും എല്ലാം ഒളിപ്പിച്ചു വച്ച്, കുറുപ്പച്ചൻ എന്ന പേരിൽ ഒരു ശിഖണ്ഡി / നപുംസകമായി (transgender)  ആയി  വേഷം മാറി ഗണികകളും/ വേശ്യകളും താമസിക്കുന്ന ഒരു ദാസീഗൃഹത്തിൽ ചിത്രകാരനായും, വൈദ്യരായും, നൃത്തവും പാട്ടുമൊക്കെയായി കഴിഞ്ഞു കൂടുന്നു.   ആ സന്ദർഭത്തിലാണ് ഈ പാട്ട് വരുന്നത്.   കെ ജെ യേശുദാസ് പാടിയ ഒന്നാംതരം ഗാനം. മമ്മൂട്ടി എന്ന നടന് അതിരുകൾ ഇല്ല എന്ന് ഇത് തെളിയിക്കുന്നു. അദ്ദേഹത്തിന് ഡാൻസ് കൂടി അറിഞ്ഞിരുന്നെങ്കിൽ എന്ന സ്ഥിതി ഒന്നാലോചിച്ചു നോക്കൂ.",Positive
Tovino as Rahul Gandhi Manju Warrier as Priyanka Gandhi Look like that Murali Gopi brilliance,not-malayalam
തിയേറ്റർ പൂരം പറമ്പാക്കിയ പാട്ട് എത്തി  എനി യൂട്യൂബിന്റെ കാര്യം പോക,Positive
Muriv etta simhathinde shwasam garjanethakal bhayangaram ayirunu. Ijjathi comeback. Kanji chodichavark biriyani koduthu prithvi and ettan.   /\,Positive
Arjun reddy and kgf bgm mixed,not-malayalam
കൊച്ചുണ്ണിക് ശേഷം റോഷൻ ആൻഡ്രൂസ് ത്രില്ലെർ.. !,Positive
Eee song kalkumbol njan MISS chayunu  Love you .Ethupole miss chayunavar undangill Like chayuuu,unknown_state
ആരോ ഒരാളല്ല ...എന്റെ ഏട്ടൻ  my big brother ,unknown_state
Trailer കണ്ടശേഷം ഈ പാട്ട് കാണുമ്പോൾ ഇതിന് ശേഷം ഒരു അടാർ fight ഉണ്ടെന്ന് തോന്നുന്നു...,unknown_state
shain nu pakaram vekkan vere arum illa,Positive
Gucci gang... Gucci gang... Gucci gang... Gucci gang... Gucci gang...!!,not-malayalam
Padam polichadukkum ennu urappanu malayalam Industry valaratte valarnnu panthalikkatte,Positive
Trailer veeddu veeddum kaanunnavar iddaggil like adi,unknown_state
Laila o laila 2 or fraud  2,unknown_state
Watched again after ayushman khuranas insta post... Malayalam pwoliyalle,not-malayalam
Ith pottum 100% Unni mukundan ullond.pulli bad luck aan,Negative
6 hours 1 million viewrs 150k like,unknown_state
Prithvirajinu .. thettilla.....lucifer  god luck.,Positive
ന്റെ പൊന്നോ..... എജ്ജാതി ഐറ്റം..... ഹൗ.... രോമാഞ്ചം...,Positive
daivame a mukuthi enik kalanj kittane,unknown_state
മഞ്ചു ചേച്ചി അനുസ്രി ഉളളതോണ്ട്  പടം പൊളിക്കും,Positive
Happy birthday to you mammookka,not-malayalam
Lalletan fans like adikku . Fans power kaaniku,unknown_state
Maduraraja ikka okke trailer poora Pulimuraganil ninne kure cut eduthittiunde  Villan dadygirija same   Athe irutham,Mixed_feelings
Ippozhum repeated kaanunna ikka fans ndo,unknown_state
ടീസർ കണ്ടപ്പോൾ എല്ലാം പ്രതീക്ഷയും നഷ്ടപെട്ടതാ.  പക്ഷെ ട്രൈലെർ ഇതുപോലൊരു കോളാലൊളി ഐറ്റം ആവുമെന്ന് പ്രതീഷിച്ചില്ല.  ഇടിക്കട്ട വെയ്റ്റിംഗ് ഫോർ ഡ്രൈവിങ് ലൈസൻസ്,Positive
Omg 5 Million sure anu,Positive
adipoly making vismayam .. gambheera dlg delvry ...waiting ...,Positive
അങ്കമാലി വിഷ്വജോതി സ്കൂളിൽ ആണ് ഇതു പിടിച്ചേ ഫുട്ബോൾ and  മാർഗം കളി,unknown_state
Pokkiri rajayumayde storyumayi enthakilum bendham undo,unknown_state
കഥാപാത്രത്തിന് എത്രത്തോളം ആഴം ഉണ്ട് എന്ന് ട്രയലർ വച്ചു അളക്കാം Bold and beautiful  മഞ്ജു ചേച്ചി,Positive
Oru rekshellaaaaa  thakarppan Pwoliii item,Positive
Sound oru rakshayumilla feel good movie ayirikum.....,Positive
ithu polikkum .  njagada bakathu ninnu eallavitha support unddakvum,Positive
"ഇത് പൊളിക്കുംട്ടാ സൂപ്പർസ്റ്റാറുകൾ ഇല്ലാതെ തിയേറ്റർ ഇളക്കി മറിക്കാനുള്ള വകയുണ്ടെന്നു തോന്നുന്നു,നല്ല സിനിമാപ്രേമികൾ കട്ടക്ക് നിന്നാൽ",Positive
നല്ല കിടിലൻ പടം. ജോജു മിന്നിച്ചു,Positive
Seems to be an interesting movie ikka,not-malayalam
തോപ്പിൽ ജോപ്പൻ പോലെ തോന്നിയത് എനിക്ക് മാത്രമാവും ,Mixed_feelings
Tgf teaser kola mass aanenkil.... Abrahaminte santhathikal trailer kodoora maassum alla... Athukkum mele aanu !!,Positive
Ithanu njngak ishtamm olla mammooka..padam hit avatte..from an ettan fan,Positive
ഈ ഓണം ഇട്ടിമാണി ക്കൊപ്പം,Positive
Romanjamadichu pandaaradangi... Ee dislike adicha pithru shoonyanmaar ivide okke undaakanam...,Negative
Vysakhinte direction aayath kondaanenn thonnunnu...raajayk oru pulimurugan touch,Mixed_feelings
Mohanlaline onnum parennilla,Positive
Mamangam kandavar like adike pillare,unknown_state
I am      Waiting,not-malayalam
Love from Karnataka Mohanlal Fan from Karnataka,not-malayalam
full trailer i feeling like Anurag kashyap and karthik subbaraj movies,not-malayalam
Mamangam 2 vattam mathram kandavar like adiku,unknown_state
“ഒരു പാട് ഒച്ച വെച്ചെന്നു വിചാരിച്ചു നല്ല നടൻ ആകുല മിസ്റ്റർ”,Negative
Innevare kandattillatha vere level item .,Positive
Ippo madhuraraja teaser kanunne illalo youtubil,unknown_state
ചാനൽ ആണ് ഒന്ന് subscribe ചെയ്യാവോ,unknown_state
Trailer indaakaan evan thenne kodukalle plz   Kinemaster editing,unknown_state
സമകാലീന കേരളത്തെ ഇത്ര കൃത്യമായി വർണ്ണിച്ച വേറെ ഒരു കവിത ഇല്ല,Positive
പറ്റിയ  ഡയലോഗ് ഇതിൽ തന്നെ und..  പറ്റുന്നുതോന്നുണ്ടോ?,Negative
ചുരുക്കം പട്ങ്ങളെ ആദ്യ ദിനം കാണാറുള്ളൂ .. ഇത് ഉറപ്പിച്ചു,Positive
Ee Cinimeyakkel eare kaathirikkunnu Vidyagiyude pattukalkkayi...,Positive
മോഹൻ ലാൽ നു പകരം വെക്കാൻ മോഹൻ ലാൽ മാത്രം. .,Positive
ലെ ചി ചേച്ചി : മൂക്കൂത്തിക്കും ഉണ്ട് ഒരു  രാഷ്ട്രീയം...,unknown_state
Eee moviel nayakane nayika eduthu madiyil eruthunna seen undenna thonnunne athinavum nayikaykku ethra hight....,unknown_state
ഡാൻസ് കളിക്കിടെ അതിന് അനുസരിച്ചു മുഖഭാവം കൊടുക്കാൻ ലാലേട്ടൻ കഴിഞ്ഞേ ആരും ഉളളൂ,Positive
Aju Varghese in negative role,unknown_state
#0:39 scene ill chankala kallil tovino mental anno,unknown_state
Ikka fans undenghil ente page onn subscribe plz,unknown_state
Padam kand kilipoyitt ivede vannavar undo...      What a movie....,Positive
ആ പയ്യൻ ആരാ. കിടു പെർഫോമൻസ്. സ്കോർ ആ ചെക്കൻ കൊണ്ടോകും.,Positive
Njn padam kandu...Adipoliii film.oru reksha ellatooo...Ethu polikkum...e film hit aakum urapp....,Positive
Oru 1000 thavana paranju mamangam mass alllaa da class anennuuu apppoo avanokke mass venam pollum         Ennnaa chennu paranjeekku oru kolakkolli Masss mass ummaai vannekkunnennu           Masss of a devil shylock,Positive
Mere naam ka kachra karo sab mil k,not-malayalam
"Ente ikka nigal ee vaka padagal cheyune nirthiyit kurach standard padagal cheyy ,anthra nalla padagal kai vittu poi , porinju mariyam jose ,driving licence, driahyam ,memmories,queen agane athrra nalla padagal poyi",Negative
ഇതു കണ്ടിട്ട് പടം കാണല്ലേ... ലാലേട്ടന്റെ ചങ്ക് ഫാൻ...,Negative
Ith ini Telugu padathinte dubbing anoyennu thonniyath enik mathramano?,unknown_state
19k views & 134K likesum  Ente mobile mattan time ayi..,unknown_state
aaa last bhakam marana mass #mammookka,Positive
ഇനിയാണ് ഇക്കയുടെ മാമാങ്കം ശെരിക്കും കാണാൻ പോകുന്നത്,Positive
പടം ഉറപ്പായും ഹിറ്റ് അടിക്കും. FDFS ഉറപ്പിച്ചു,Positive
ഒരു മൂക്കുത്തി പോയതിനു ഇങ്ങനെ കിടന്നു തുള്ളണോ,unknown_state
Mammukka ningalau muthhaaa oru rakshayilaaa kikiduuu,Positive
Malaya cinema abhimanikkunnu ingane oru nadane kittyathil.....Wish u a very swt & hpy bthday mammooka ,Positive
I love you Mammookka Happy birthday to you,not-malayalam
ഇക്കയുടെ ഷൈലോക് ടീസറിന്റെ അടുത്ത് പോലും എത്താൻ കഴിയാത്ത ഏട്ടന്റെ ബിഗ്ബ്രദർ ട്രെയ്‌ലർ,Negative
"ചരിത്ര സിനിമ ഇറങ്ങിയതിൽ ഏറ്റവും നല്ല സിനിമ കാലാപാനി, 1921",unknown_state
1:35 aa purakil nikkunnath prithviraj aano,unknown_state
"Vere level, pwoli. Pwoli. Pwoli. Eee pattu kettittaan njaa ee padam poyi kandathu. Padam oru rakshayillla",Positive
Odiyan Trailer ishtapettavar ee like button njekkipotticholutto,unknown_state
ശ്രീനാഥ് ഭാസിയെ കണ്ടപ്പോ ആദ്യം നീരജ് മാധവ് ആണെന്ന് തോന്നിയവര്‍ like അടിക്കുക,unknown_state
ദൃശ്യ ഭംഗി സൂപ്പർ.....bt.... മ്യൂസിക് not good....,Mixed_feelings
Mamootiyude e Kazhappu ini adutha kalathu arkum sadhikilla,Negative
ഒരു ഹെവി ഐറ്റം അണിയറയിൽ ഒരുങ്ങുന്നുണ്ട് മച്ചാൻമാരേ പോത്തേട്ടൻ ഫാമിലി വിത്ത് ഫഹദ്,Positive
FDFS book cheyyum ennu urappullavar ivde likikkoo,unknown_state
YouTube haag aayi makkala all the best mommookka from rajuaattan  (suryaya) fans.,Positive
Vada kaanikkaan vendi maathram inganoyokke Oru paattu thallikootti,Negative
അപ്പോ എനിക്ക് മാത്രമാണോ ഇൗ lookm teaserm തീരെ ഇഷ്ടപ്പെടാത്തത് ??,Negative
Ntikkaa ingal age 67 aano atho......off myaarakam...ummmaaah,Positive
രാജ്യം കത്തിയെരിയിമ്പോൾ അവന്റെ ഒരു സിനിമ തുഫു,Negative
അടിപൊളി ഫീൽ ഗുഡ് ട്രൈലെർ വൗ .......,Positive
ഇന്ത കഥയിലെ നാൻ വില്ലൻ  ടാ..,not-malayalam
സങ്കടം എന്ന ഉണ്ണി ആർ ന്റെ കിടിലൻ കഥ സിനിമ ആയി കാണാൻ കാത്തിരിക്കുന്നു,Positive
Dislike chydha appa illaathavanmmaar bloody fools,Negative
Cut cheytha scen undenkik puthiya padam aakki irakkikkkode,unknown_state
December 12 inn katta waitingullar like poad,Positive
Im a Kannadiga!  I love Malayalam movies   Love from Karunadu!,not-malayalam
0:11 here I feel the tense. never seen like this before semma pppppaaaaaaaaaaa,not-malayalam
മമ്മുക്കായുടെയും ദിലീപേട്ടന്റയും പടം 100 ദിവസം കുടും,Positive
Ee padam pollikum adutha hit,Positive
പാട്ട് ഒരു സംഭവം ആയി തോന്നുന്നില്ല... dancers 2 ആളും വെവ്വേറെ ലെവൽ കളി... എന്തോ   matchakatha പോലെ... !എനിക്ക് മാത്രം തോന്നുന്നതാണോ ,Negative
iyale kondu verthe thallan mathram kazhiyollu,Negative
ശരിയാണ്.  വയറും കാലും ശരീരവും ഒരുപോലെ കണ്ടു മൂക്കുത്തി കണ്ടില്ല.... എല്ലാം എന്റെ തെറ്റ്....,unknown_state
Vineeth sreenivasane enikke vishwasa.... ithu pwolikkum,Positive
ഈ ഓണം കഴിഞ്ഞിട്ട് അടുത്ത ഓണം ആയി,unknown_state
68 ലും ഇങ്ങനെ നിറഞ്ഞു നിക്കുന്നു...... ആഹാ അന്തസ്സ്...... മമ്മൂക്ക,Positive
മമ്മൂക്കയുടെ ആ സ്ത്രൈണത ഭാവം ഒരു രക്ഷയും ഇല്ല,Positive
17K Views 112K Likes ‍ Youtube Are U Drunk,not-malayalam
Dislike adikkunna aalukal nthayalum nalla thanthakk pirannavaralla...angane ulla shikandikalkk ente naduviral pranamam,Negative
Ente molude name anu e film eragum munne ettathanu.oru 1yr munne 1st kalki may daughter,unknown_state
മമ്മൂക്കയുടെ അടിപൊളി fight ഉം കരിക്കിലെ പിള്ളേരുടെ അടിപൊളി വീഡിയോ എല്ലം ഉണ്ട് ഇങ്ങ് കേറി പോന്നോളൂ   Share an Support Us,unknown_state
മവനേ..... കൊലഘാണ്ടിലെ ഇറുക്കേ കൊല്ലാമേ വിടമാട്ടേ #കട്ട കലിപ്പ്,unknown_state
  ഇക്കാച്ചിയുടെ DANCE  ,Negative
കല്യാൺ സിൽക്‌സ് ആടി സെയ്‌ലിനു പോവാത്തവർക്ക് ലൈക്‌ അടിക്കാനുള്ള കമന്റ്‌,unknown_state
Nalla kidilan trailer . Ithu kidukkum.wowww......,Positive
LALETTAN UYIR  ALL LALETAN BHAKTHANS HIT LIKE HERE,unknown_state
1:10 ee scene onnum cinemayil illa.... Pattich,Negative
ഇതിപ്പോ മാമുക്കോയ ദുഷ്യന്തൻ ആയ പോലെ ആയല്ലോ ലാലേട്ട... ഫാൻസ്‌ സേട്ടൻമാരെ പേടിപ്പിച്ചാൽ മതി ഞാൻ നന്നായികൊള്ളം ,Negative
സംഗതി ഏകദേശം കണ്ണോണ്ട് ചൊല്ലണ് മിണ്ടാതെ മിണ്ടാതെ പുന്നാര പനന്തത്ത ദൂരെ എന്ന് നിന്റെ മൊയ്തീൻ,Mixed_feelings
Substandard... ഊള പടം.. trailer കണ്ടു പറ്റിക്കപ്പെട്ടു.. എന്തിനു ഇങ്ങനെ കൂതറ പടം ഇറക്കി ഉള്ള വില കളയുന്നു Laleten.. double meaning ഊള comedy മാത്രം ഉള്ള ഇതിനെ എങ്ങനെ family entertainer എന്നു വിളിക്കുന്നു!!,Negative
പടം കണ്ടു കഴിഞ്ഞു ഇതു കാണാന് വന്നവര് ആരൊക്കെ....,unknown_state
Above 100 k likes അടി മച്ചാ ഒരു ലൈക്ക്,unknown_state
ഫഹദിക്കയുടെ കട്ട ഫാന്സുണ്ടേൽ ലൈക്ക് അടിക്കാടാ പിള്ളേരെ...,unknown_state
padam kandittu abhipraayam parayaney...yennittu venam poyi kaanan,unknown_state
Dialogues ... അത് മമ്മുക്ക  .... അത് വേറെ ലെവൽ ആണ്,Positive
ഈ പടത്തിറ്റിന്റ വരവിനു കാത്തിരിക്കുന്നു പൊറിഞ്ചുമറിയം ജോസ്,Positive
Koreye naalayi adi padam kandit..,unknown_state
മൂക്കുത്തി എവിടെയും കാണില്ലല്ലോ...ഞാന്‍ അതെടുത്ത് second stud ആക്കിയല്ലോ...ഉരുക്കിയപ്പോള്‍ അത് ഒരു പവനാ ഉണ്ടായിരുന്നത്.....,unknown_state
Cinema kandu nice പൊളിച്ചു repeat ചെയ്ത കാണുകയാണ് movie പക്ഷെ trailerill ഉള്ള പല scensum സിനിമയിൽ ഇല്ല എന്താ അത്??,Positive
"Njan Oru karyam parayatte e like okke kondu ninglena cheyunne edhu ittalum thodangum Kore pozhanmaru evide like cheyyu avide like cheyu, mamookka fans like adi.chumma veruppikan ayittu .ellarkum mamookenum lalettaneyum ishtanu adhu like adichu podhipikenda avisyam illa",Negative
1st കമന്റ് ഇടാൻ വന്നപ്പോ.. ദേ... കിടക്കുന്നു ടീസർ നു മുമ്പ് തന്നെ 2K കമന്റ്  ikkA power,Positive
Raju Etta enga poliyanu Lal Etta ninga muthanu Suraj etta ningalu marana masssa,Positive
ഒരു രക്ഷയും ഇല്ല കിടു സൂപ്പർ BOSS,Positive
ന്റെ അമ്മോഎന്തോന്നിത്  ഹെഡ്സെറ്റ് വെച്ച് കേൾക്കണം  വേറെ.... വേറെ  ലെവൽ ഐറ്റം ഇത് ശരിക്കും മലയാളം മൂവി ആണോ ,Positive
Padam polikkum.pakshe bahubali pooloru padavumai compare chayyatheda mandanmaare,Mixed_feelings
പടം കണ്ടിട്ട് ട്രൈലെർ കാണാൻ വന്നവര് like adichee......,unknown_state
I like madhura Raja trailer.so I make a version of Lionel Messi using Madura Raja trailer,not-malayalam
Super movie.  ഒന്ന് കൂടി കാണണം.,Positive
Triller Kandal ariyam  Padam sooperhit aanu enn,Positive
മൂക്കുത്തി അല്ലാത്ത ബാക്കി മുഴുവൻ നാട്ടുകാർ കണ്ടു. ഇനി മൂക്കുത്തി കൂടി കാണിക്കണോ,unknown_state
Mavane Kola kandla iruken kollama vidamatten..,not-malayalam
"നന്നായിട്ടുണ്ട്, എന്നാലും ചില ഭാഗത്ത്    സ്ഥിരം step ഒഴിവാക്കാമായിരുന്നു.",Mixed_feelings
"മൂക്കുത്തി കണ്ടില്ലെങ്കിൽ എന്താ, സോങ് കാണാൻ വന്നവർ പലതും കണ്ടു, അല്ല കാണിച്ചു.",Negative
