Label,Text
Positive,AAA maha avathaaram piravi yedukkan poagunnu   Ini  uyertheyunelppinte.   dhinangalanu
Positive,December 12 inn katta waitingullar like poad
Mixed_feelings,Lucciferine pizhutheriyan  ravananaaya aa avatharam varunnu
Mixed_feelings,Pazzhassirajaye  kadathi vettum e maamangam.
Positive,Valluvanaadi ne poole aavan Oru Range venamedaa
unknown_state,Antony perumbavor undaya monemarayirikum dislike adikunath
Positive,mammootty anna telugu ārādhakar iviṭe iṣṭappeṭunnu
Mixed_feelings,Puli murukan . Ithokke enth
Mixed_feelings,1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..
Negative,Oru Anya Basha  tharathekoodi role kodukkamayirunnu
Positive,Trailers isttapetta LALETTAN fans  adi
Positive,1:47 vfx aavashyamillayirunnu.. mammukka mammukkayayi irikunnathane nallathe
unknown_state,Ikka fans
Positive,njaghalu katta waiting aanu...nov 21 aavunnillallo ennoru pbm
Positive,Kandu pinnum kandu veendum kandu sheham kandu ippol kandu ithu kazhinuu kandu
Positive,Mammookka  enna  oru  etha
Positive,Nalla oru police movie kanan orungikko
Positive,Malayalathinte mahanadan #Suriyafansinte ashamsakal Trailer looks massy!
Positive,Katta Waiting April 12 FANS SHOW TICKET KITIVAR LIKE ADIKUKA
Positive,pritvimonum lalettanum pwolichutto. character selection superb. cinema superhitayi vijayikatte en nu njan prakthikum
unknown_state,Sunny chechi ye Kanan vanahvar like adi
Positive,From tamilnadu mamukka fan vera level
Positive,Lalettan fans kar okke evadeeee....   Best wishes mammookka
Positive,Goosebumps  kidilan trailer  #FDFS #GAMECHANGEROFMOLLYWOOD
Positive,Mammokka Age 68 ....     NO WORDS
Positive,Ikkaye kanan vendi mathram fdfs urapichavar like
Negative,Uluppillathavanmaaru script writer ude peru polum vechilla.
Negative,yeah kollam surya tvil verunna serial polea und..
Mixed_feelings,Ettan fansil netti poya aarenkilum undo?    #maduraraja#waiting #
not-malayalam,17K Views 112K Likes ‍ Youtube Are U Drunk
Positive,Lalettan Lucifer pwolich.... aduttat Mammookka de Madura Raja.... malayalatile 2 megastars
Negative,Oru ghum illaa
not-malayalam,By the by  Prithviraj &suraj ??
Positive,Fight scene kandupidikan Peter hein vallandu bhudhimuteenu thonunu pulimurugan poleye illa
Mixed_feelings,Ithu vere oru cinema aakiya mathiyayirinnu. This is nothing at all like pokkiriraja
Positive,Mamukka I  like  you
unknown_state,Lalettante pillarde asamsakal Mammokka
Mixed_feelings,Saleem Kumarinu old look (Pokkiri Rajayile look) aayirunnu kooduthal chercha
Positive,Kali bwendaa mwonee ikkka mess daa
Positive,Ikka uyir Akka Athukkum mele waiting for akka with ikkasunny
Negative,Puli ooodu kandam vazhi ooodan paray ipozhe
Negative,Thalachorilla budhiyum illatha 11k aalkkar . Ninte okke thalakku ooolamanooo
Negative,Ithu korre pullimurugan koppi adichathanalo swalpam ullupu undo  Ennalum njn Kannan pokkum Karanam ente RS 100 kedakkate padathinu
Mixed_feelings,Trailer kandappo pulimurugan evdeyokkayo ulla pole orupadu sammyam undu.
not-malayalam,17 k views
Positive,Teaser undakkiya manekkedu theerth Poli Vijay level ilott povatirunna matiyarunn
unknown_state,Dislike adicha makkale.... nighakkula vadem chaye pinne tharaatta
not-malayalam,Ikkaaaaa waiting for 12th April
not-malayalam,The face of indiaaikkkkkkkaaaaaa luv uuuuuu
not-malayalam,105 k likes.. 17 k views 
Mixed_feelings,Pulimurukan chaya kachiyathu pole thonniyathu enikku mathramano...
Positive,All the best From a katta ettan fan
Negative,Pokiri Raja nte athra odulaa ee chithram eniku thonunnu....
unknown_state,trailer thudangunnathinu mumbu nnallathavanam annu aagrahichavar like adikku!!!!!!
Negative,chattambi nadente oru cheriya oru koppi mathiri
Negative,Pulimurugante kurachu scene copy adichu nice aayittu
not-malayalam,17 K views 102 K like  10K dislike
Positive,2019 eattande um ikkade um thanne anu makkale....
Negative,Enthonnadei ithu pulimurugan tamil remake a
Positive,Last aa chadi adi.... Uff.        Frm an ettan fan
not-malayalam,17 k views 100k like  wow..
Negative,Eth pulimuragan pole undalo..trailerinte last sredhiku
unknown_state,Trailer Adipoli .. Ore oru mistake..!! Ethilum kudithal SUBSCRIBERS ulla Chennel il Release cheyyanamayirunnu
unknown_state,Ishtapettavar  like  adichu polikk
Positive,Lastile superman punch oru rakshayumilla...love u ikka..
not-malayalam,Mammootty Tamil pesuraru and tamil actor namba jai irukaru avarum Tamil pesuraru idha pathu happy aanavanga like pannunga
Positive,Adi poly mammokka marana mazz
not-malayalam,100k likes in 1 hr.
not-malayalam,1000 CR movie god  f u c . m ...
Positive,The legend...wait cheyyaan vayya Njan pooyi Nara simham kaanatte cheriyoru samaadaanam
Positive,Mohanlal. THE GREATEST OF ALL GREATES.
Positive,Laletta negal namde muthanu ine vere arkum vitukodikila malayalikalude sothanu lalettan.
Positive,Raja pillerum irangan pogua ini idiyude adiyude pooramanu .
unknown_state,Ee movie aduppichu pinnem kandavar like
Positive,Entha chettan vilichittanu njn vannathu enna tovinoyode dialogue mass alle guys
Positive,Pakka poli Nigal entha manasilakiknath keraliyar k buthiyillalae thani thedrit pakka fillm Thani poli film
Positive,Padam kanditt veendum trailer kaanan vannavar aarengilum undo enne pole
Positive,ntemmo director aranen njn ipazha arinjepakachpoi
not-malayalam,When you strike at a king
unknown_state,0:53 daivathe konn daivathinte swandam nadayi...
Positive,Padam kanidit trailor kanan vanna arelum undo padam heavy 100 % mass entrtainer rajuetta.. Muthe
Positive,Lalettan polippichengil.  Adik oru big like
unknown_state,Is it Aadai (tamil film) remake?
Mixed_feelings,Evidayokkayo oru aada movie touch thonniyathu enikku mathram aano
Positive,Theatoril climax maathram kaanichal mathiyallo eny... any ways good trailor
unknown_state,Aa cafe lookil Nadiye kanumbol   oru albuthile kutiyude look enik mathramano thonniyath
unknown_state,Ini ippo ella padam achan nte molude Koode akum
unknown_state,Trailer Ill tannaayy full story uondu
unknown_state,Maryaadhakku kudumbam nokki nadanna shammiye vattanaakkiyathu ival oruthiyaanu ivalkku angane thanne venam.shammievide kidakkunu aa colony Bobby‍ evide kidakkunu
unknown_state,Ee teaserinu Amal Paul linte filmum aayi saamiyam thonnunavar like adikku
not-malayalam,This movie deserve double Oscar
unknown_state,Ente line ente Peru helan ennanu 
Mixed_feelings,Twist enthaanenn trailer kandappol thanne manassilaayi
unknown_state,Aju vargheese negatuve role aanen thonniyavar ondo
unknown_state,Babynet  oppam Shane nigam venaayirunnu Enna ithinakaal adipoliyaayirikum Shanente fans adi like
unknown_state,Babynet  oppam Shane nigam venaayirunnu Enna ithinakaal adipoliyaayirikum Shanente fans adi like
not-malayalam,Vera level trailer. Support from tamil nadu
unknown_state,Climax koodi kaanichirunenkil padathintey review parayarunnuu
Mixed_feelings,Cinemakku vallathum baaki vachitundu trailer cheta...
unknown_state,Stuck in an elevator.. atreulli katha
unknown_state,Trailer il thanne full story undallo! Padam kidilan aakatte
unknown_state,Idakk  എവിടെയോ sonam kapoor nte chaya
unknown_state,Addai cinema orma vannath enik mathr am anno??
unknown_state,Freezernte  ullil trap avunnu climax raksha pedunnu atra thanne film
unknown_state,Ithipo kadha muzhuvan undalo ithilu ? ?
unknown_state,Capable actress nte nirayilekk baby mol varumennullavar
unknown_state,Orumathiri english padangalude trailer pole ayi.padam motham kanichallo
Positive,Evideo oru Hollywood story varunnilleee. Oru DBT.
unknown_state,Kanditt Amala Paul Aadai tamil mattoru version aanu ennu thonnunu
unknown_state,Which is better trailer Like__Under wold Comment__ helen
Positive,Oru thrilling und...  Padathilum ith muzhuneelam undakumennu karuthunnavar...  Like here
Mixed_feelings,Looks like netflix series oru film aayi coloring Mach aavunnilla
Mixed_feelings,Trailor cut chey
unknown_state,Oru mazhathil okke thalledo commentolikale  Padam irangatte vijayikkatte
unknown_state,Lalettan paranjal kanathe pattume   Lalettan ishtam
Mixed_feelings,ende mathukutyy ed vellam english padam dub anengil pidich edikyum....... .
Mixed_feelings,Amala paul  nte Aadai cinemayum aayi saamyam thoniyavar undo?
Negative,Aval aa kadele freezer il alle.  Ithipo kadha motham ondallo trailer il.
Mixed_feelings,Taken Enna movie pole aavum enn thonnunnu
not-malayalam,Looks like 2017 malyalam  movie  Y And  english movie Buried
unknown_state,Vineeth srinivasan karanam aa kuduthal sredichennu thonune....
Mixed_feelings,Idu entina trailer il padam motham kanikune?
unknown_state,Aju Varghese in negative role
Mixed_feelings,Enna pine itu oru series aki Netflixil  idan padile?kanditu ate polind
unknown_state,ippo erangunn Ella cinemayilum aju vargees indalloo
unknown_state,stock roomil stuck aaayi freezing room
Mixed_feelings,Camera style kandappo chapa kurush ormavannu
Mixed_feelings,Freezerinakathulla scene kandappo arkenkilum hollow man film orma varunnundo
Positive,Mammuka evide evideen kannum nattu nokkiyirunnath njn matjramanoo?
unknown_state,Apppo hero aaranu?
Positive,Ente laletta onnum parayanilla ningal mass anu..  ningale pole ningale ullu
Positive,Padam kand kilipoyitt ivede vannavar undo...      What a movie....
Positive,Filim kandapol onnu koodi trailer kannanam ennu thonni...ettan mass ka bap
Positive,Kochin haneefka valsalyam cinema eduthad pole onnil odukkanan prithvirajinte erpadengil Aradagar panhikkidum.
unknown_state,Stephene kaanan nale aarokke varunnundee
unknown_state,10 nil kooduthal trailer kandhavar like adi
not-malayalam,zayed masood aka prithvi @1.01 <3
unknown_state,50 il Kooduthal Kandavarkku Like adikkam
unknown_state,28 k guhanloussssss ooyi bere vallla pani nokkdaa nayakkkkaley
unknown_state,Dislike cheyta ella nayinta makalkum  namskaram
unknown_state,ipozhe 48 unlike samshayam illa bengalikal thanne
unknown_state,Arjun reddy
Negative,Jayetta katta fan....pakse ithonum oodathila ..oodilelum nalla cinema ayirnel kuyapolarnu..entho trailer kandite aa feelum varunila...anyway goodkuck
not-malayalam,Jayasuriya Vijaya Babu Combination After Aadu Movie.
Positive,Jayasurya MASS Look! And super trailer
Mixed_feelings,Oru variety agotu feel cheyanila full mass item avum.. onnum kanand jayettan eragila
Negative,Vijay babuvinu pakaram vere actor aayrnnenkil perfect aayene
Positive,Ingalu itra nal aayitt inganatha padamgal irakkanjath enthan bhaii...
unknown_state,Arjun reddy bgm poole thonniyathu enniku mathram aano?
Positive,Mamangam alla avante apppan vannallum eth vijayikkum
unknown_state,Unniyettan first ..jayettan fans like podu!
unknown_state,Katha manasilay Tv il varambam kanam
unknown_state,Lalltten fansinte best of luck. For dilepptan
unknown_state,Case kazhinjittu vannuchytha cinema Ellam mass kudumba pachathalam niranjathu.....kodathisamaksham
Negative,Padam ettunila pottum ennu urappullavar like..
unknown_state,Adutha kettu manakunu. Anu Sitara kavya madavante clone alle. Ee koode abinekunevark onm oru tulli ulup tonille avo!
Mixed_feelings,Komban misha avasan senti Aaaa ha anthas
Positive,Mattoru DHRISHYAM...  aakum..  Aakattey..  Athinte soochana trailer il und
Mixed_feelings,Dileepettan...luv u ..luv u so much
unknown_state,Katta Dileep Ettan Fans um Ee Movie vijayikyum ennu ullavar Adi like
Negative,pora
unknown_state,Dileepettan jailil pokatha oru padavum ippol irangunnillaaa... Irangunnathokke super hitum
unknown_state,Ith oru hit aavum ennullavar like
Positive,1:48 illl dileepettante.... Lookkum.... അഭിനയവും......
Positive,Janapriyan jail vitt vere kaliyillaa... all the bst tm
Positive,Acting ഒരു രക്ഷയും illa.... baki illathoke pinne
Positive,Dileepetan and nadirshaikka .sideeqikka itu pwolikum .dieelpetan snehikunnavar like adichu poyikolu
unknown_state,Dileepettan  Suraj siddik nadarsha aju vargheese 
unknown_state,Onnil kooduthal kandaavar ividea like adikk..nan.matram ano
unknown_state,Dileepum anusitrarem oreclassil irunnu padichatha ennude para. Adipoli cinema
unknown_state,Oru pakshe yennum oru thavana yenkilum minimum ellaarum kaanunna trailer Ithaayirikkum ..no doubt.....
unknown_state,27k dislike adichaaa teamsne polikkunnaver evide like adicheee......!  LAL EttaN         Vaaadaaa.........!!!!!
unknown_state,Padam kandittu  Vannavaradi  Oru kidukaachi Box office Karakkiyadi  Like
unknown_state,Movie kandathine shesham vannavarundengii adiyada oru Madura like
Positive,Pwolimpadam
Negative,Gopisunder pulimurukan eduthappozulla music padangal onnum marnnittia...engu rajayil eathinilkumbazum..elllam oruikalkudui avatharippikunnondu
unknown_state,Padam kand trailer kaanaan vannavar like adi
Negative,Average padam....2nd half thalli neekkan petta paadu
unknown_state,I am from karikkottakkari... But iam a big fan of mammoookkaa
unknown_state,#Stephen Nedumbally nte aalkkar ivde ndo ...  #oru like koduthe
Negative,Sathyam parayanallo trailer vijarichathra angudu kalangiyilla....nnalum all the best
Negative,ithenthonna ithra valiya traileronnuallallo....oru saada chalikal neracha ippo adhikavum kand varunna type trailer
Mixed_feelings,Pratheeksha nallonam und
unknown_state,cinema virodhikal dislike aayittu ethiyalo.. nthado nannaavaathe.. ikkayeyum ettaneyum verukaan ngane pattunnu keedangale..??
unknown_state,chankurappulla ikka fans vaa 21 nu charithram kurikkum
unknown_state,Trailer polinu paryavur like adi
unknown_state,Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve
unknown_state,Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve
Mixed_feelings,BG Music nammude CIA yude BGM pole undalo 
not-malayalam,NEERALI TRAILER 945K VIEWS . ABRAHAMINTE SANTHATHIKAL 2million VIEWD
unknown_state,3.1K dislikes.... unbelievable.. Ee trailer okke ishtappedathavar poojappura fansil undenn orkkumbol kashtamm thonunnu
Positive,Ithu kalakum illengil cinima kanunath nirutum
unknown_state,Pakshe padam villain movie pole aanuna kelkune emotional thrilling movie aano
Mixed_feelings,BGM is like...  CIA bgm
unknown_state,Angane Malayalathinu puthiya our director koode kitti
unknown_state,Once a king
unknown_state,Near to 1M Keri pwolikken ikka boyz
unknown_state,All the best mammukka... Ningal pwolik..
unknown_state,Brand new Bmw il vannerangum ennu pratheekshichu
Positive,Trending 1  #mamangam #mammookka
Positive,Orikkal kandal orikkalum marakkatha drishyanubavam addayirikkum mamangam Oru like thannoode
Positive,Ithinokke dislike adikkunnavanmarekkal valya durandangal vere indavilla....  .  Do Respect the Hardwork... 
Negative,Nadaka dialogue pole undallo avasanam filmum nadakamakumo.
not-malayalam,super super super bumber mega hit  .....
not-malayalam,5k dislikes
unknown_state,Dislike adichavanmar kku vere pani onnun ille avvo
unknown_state,Dislike adichavanmare aarada....filmine kurichu valla bodham undo ninakokke....aadhyam poye pashunte chanakam kazhikki oru bodham varum
Positive,Dislike addikkan matram entha ithinu koyappam ennu mansilavunnilla
not-malayalam,Mamankam release November -21  4 languages   1- Malayalam  2-Tamil 3-Telugu  4-Hindi
not-malayalam,Urumi   scene repeat  mode    on
Positive,Appo booking eppalannu start aavane 
Positive,Mammuka fans hit like Mammukayude meyvazhakam haters kaanan pokunnathe ulu
unknown_state,Ayyo dharidhryam.avideyum undada lallettan prescence.qureshi.qureshi abraham.lucifer
Positive,Trending ayy..ini viwesum likesum Anu vendath
unknown_state,Katta ikka fans indangi like adichu pottiku
unknown_state,Mamankathinte naatukar tirur tirunnavayakkar adi like
Positive,YouTube vare hang aaki ikkede piller
not-malayalam,70 vayasilum sema getha irukura mammooty Ku ho.....
Positive,#mamangam 2019 It will be an epic. Mammukka uyir
Positive,Apooo engane pillere teater poora parabu aakuallleee
unknown_state,4k sangi polayadi dislike fucking sangi
Positive,History of Mammukka   kattawaiting and support love u Mammukka
Negative,Sathyam paranjaal trailer kandit vella majjeyonnullalla
unknown_state,Enthinaa chettaa ingane thala vetti vekkunnath . Mammukkante thala vallavanteyum kazhuthinu mukalil vekkumbol
unknown_state,Ikkaa Fans like...here... And plz watch and share...   Trailer views  record namuku pidikanam
unknown_state,Age on reverse gear enety ikka
unknown_state,Mammuka polikum mammukaye ishttamullavar like adii
unknown_state,Pazhassi raja poloru padam pratheekshikkunnu. From unni-ikka combo
unknown_state,1:07 ikkade shareeram allanu pettennu manasilakum... Orumathiri piller edith cheitha pole
unknown_state,Mamangam mohanlalum marakkar mammookkayum ayirunnenkil.ith chanthuvine ormippikkunnu
unknown_state,Ellarum like adikkee eniit share cheyee
Positive,Ho my god... Soooooooooooooooooooooooooooooooper... Dislike adicha pottimaanikal chankupottychaakum
unknown_state,Lalettan  fan Aya entea Ella ashamasakalum
unknown_state,All the best for movie mamankam...katta lalettan fan...
Positive,Ndhaa ipo indaaye? Ndhokeyaa kande?? Malayalam padam thanne aano idh.ejjadhi trailler
unknown_state,Hang ayo youtube? Views no updating
Positive,Fdfs vare wait cheyyan pattilla Ijjathi ittam Mamookka
Positive,nyz .padam polikkumhikka with akka ishtamh
Positive,0:53 ippozzhalle pidi kittiyathu ee cinemayude viewsinte rahasyem .  Ellaam annachimaarkum bhayankara akaamsha aanelloo .
unknown_state,BELARI RAJA PAZHASHI RAJA RAJADHI RAJA POKKIRI RAJA MADHURA RAJA  Ee RAJA ena peru ushirulla aanpellerkru paragitullatha
unknown_state,Odiyan release datinte annu oru leave kodukkam working day ayity karyamilla
unknown_state,Rajayude mel Stefen vijayichenn karuthunnavar Like
unknown_state,Ithano Raju ettan paranja Oru Kochu chithram
not-malayalam,Love frm kannada  we need kannada dub
unknown_state,1M view munne ee trailer kandvar aarokke
unknown_state,E movie full kittaan valla vaziyum ndo...
unknown_state,Suraj ettane kandapoll ravanaprabuvile innocentchettane Ormaa vannu
not-malayalam,Im a Kannadiga!  I love Malayalam movies   Love from Karunadu!
not-malayalam,SUPER HIT UPCOMING MOVIE.BEST OF LUCK SURAJETTA AND SAUBINCHETTA.
Mixed_feelings,Nedumudi venu anekil age crt feel aynenee makeup venda..+cmdy ..
Positive,Nalla rasam ubdae
not-malayalam,Bigil Vs kaithi fight scenes video link
Positive,Naalu bengaalikal vijaarcha theerunate ullu ninte Japan epic!
Positive,Ithippo enthinulla purappadanavo randalum koodi Suraj  Soubi
unknown_state,japan ne kali aakan maathram nammal aayitilla suraj ettaa :/
unknown_state,Japan ne patty angane paranjath ottum sheri ayilla...ee dialogue ezhuthyavan odikkunna vandi Japan il undakkiyathanenn orkkanam
unknown_state,pinne JAPAN ne kurich parayanda ...nalu BENGALIKAL ninn randu sidelnn mannu valichu kadalilekk ittal theeravunnathe ullu
unknown_state,Nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan
unknown_state,Enada Oru English comment kuda kanom
unknown_state,Peru orkunnilla..  Oru english film orma vannu..
unknown_state,Surajettane kndappol ravanaprabhuvile varyar ammavane ormma vannavarundo
unknown_state,Enthanavo ee 256 windows kunjappanmar ....
unknown_state,Soubin achanod vazhakakakunu...achanu sahayathinu robotine soubin set akunu...robotinte koode jeevikuna achan parishkari akunu...achanum makanum onnikunu...subham
unknown_state,Aaahnjonnu mukiyal theeravunna presnam ullu ellathinum
Negative,Surajettan sound modulation kurach koodi nannakamayirunnu
unknown_state,My favorite actor surajetaan  dhamu annan fans like adik
unknown_state,4 bangalikal mannu valichu kadalilekk ittal theeravunnathe ullu ninte Japan
Mixed_feelings,Jelli kettinte trailer bgm pole ind
Positive,Suraaj ettan last dialogue very funny
Negative,Surajettante voice oru podik koodi aged avannu
Positive,Ambili kandavroke onnu like adiche Kanaathavar onnu kanade povalle nashtaman
unknown_state,1:58 thakarkkan povvuna recordukallkk oru vaada
unknown_state,Madhura Raajaye pottikkum ennavar like adi
unknown_state,King manavalan fans like here #manavalan
unknown_state,Oru lalettan fan lalettane inganeyokke kaanan aagrahikkooo  Pritvi MANH!!
not-malayalam,Ee quliti anu Malayalam filims vadathu
Positive,Mass movie. Madurai rajja odikko
Positive,Oru paandi gundeye Adichodukan Avn vannee
unknown_state,P K Ramdas enna vanmaram vinu pagaram aru...athanu chodiyam?
unknown_state,Prithviraj is promoting devil ? illuminati Prithviraj?
unknown_state,ee padam pottum enn thonunnavar ethra per???
unknown_state,Triple pilleru dislike adichu marichittum onnum elkkanillallo
Mixed_feelings,Dayvu cheyth priyapettavare Kanni Akkaruth  over hype venda
Positive,Direction Rajuettan aanel Standard inte glucose level high aa  Speechless
unknown_state,Lucifer fdfs urappichavar like adi
unknown_state,Like kand anthaaalichh vannavar adi like
Positive,Fastest 100 K like is loading......  Stephen nedumbili
not-malayalam,Mohanlal Tamilnadu fans  like here
Mixed_feelings,Odiyanekaal kooduthal kanji vendivarum lucifarine
unknown_state,Ivde like adichavar avde poy dislike ADI.. avde like adichavar ivde vannum dislike adikku.. sangathy onnu kozhukkatte..
unknown_state,im from mars but i love laletan
Mixed_feelings,Trailer okke kalakki..   But padam lag adippikkuooo oru chrya...
Positive,Dislike adichavan maarude nenjathu irikkatte ente like THENDIKAL
Positive,I HOPE THIS WILL BE THE BEST THRILLER FILM SUPERB TRAILER  ORU rakshayumilla.... Kidukaachi kidiloski item....  #Katta waiting for #Lucifer
Negative,Average trailer...tiyaan pole akandu iruna mathiyarno....too many dialogues..
Mixed_feelings,Madhuraraja 1 hour 40 k likes  Lucifer 1 min 40 k likes
unknown_state,Mammuni fans dislike adich maduth kanumallo
Positive,Etten fan anenu njan veendum teliyichirikunu
Positive,Class trailer
Positive,Sambavam kidu ayandu..but pratheekshikkan pediya.. sherikkum pedichitta
Mixed_feelings,Madhuraraja_3hours 86K like Lucifer_49 minutes 120K like Feel the difference
unknown_state,eattaaa ini 8 day engane urangum
unknown_state,Prithviraj Sukumaran
Positive,Ejjathi level sadhanam ishttappettavar like adik
unknown_state,LUCY Ooh ennik okk aar like tharan
Positive,152k views in 38 minutes 107k likes. Lalettan magic
unknown_state,13k dislike kodutha yethu mire** adaaa
Positive,am a lalettan fan... but lalettane arum pokendaa... director prithviannuu
Positive,Endammooo yeath level   Ettan    Rajuettan
unknown_state,13k dislike adicha guhanzzz stand vitt pokendatanu
Positive,First Malayalam teaser to get  k likes...Lalettande mass
unknown_state,Ndh kadippada 13k dislike adichavark.. Nallath kanda nallathenne parayanm.... Atra chorinnindanki valla mullu murikinm ker myrole
unknown_state,Kochu pillerode chodikkan eth rajayalla nattellulla stephen nedumpalliyaanu.
Positive,ikka fans kandit like adichit poyi
Mixed_feelings,Onnekil adutha pulimurugan alel adutha odiyan
not-malayalam,Lalettan fans from Tamilnadu like here
unknown_state,Madurajaye kandam vazhi odicha prathi Lucifer Lucifer Lucifer
unknown_state,Kodukke makkalllee ikkakkee oru like
unknown_state,Ee movie pottiyal njan pine Malayalam movie kanoolaa...
Positive,BEST WISHES TEAM  Abrahaminte Santhathikal
Positive,Bgm okke powli.... But poster kond undakiya oru roomajam teaserinu tharaan kazhinjilla..... Endhokayo suspence und enn manasilayi......... Waiting
Positive,Big b model...  Ikka fans hit like
Positive,endh kashtaman idh trailer alla teaser ann
Negative,Live nalathupoleee umbichuuu koray net kalanjuuui
Positive,Romam chaadi eneettu panchayathu ground vazhi 2 round oodiiii
Negative,Nala movie aayirunu..ottum flexible alaatha lalettann edhin onum patilaa..meesha pirii role thanaal ok
unknown_state,Mohanlaline onnum parennilla
unknown_state,00:20 galaxy star ഉം  power star ഉം
not-malayalam,big fan of lalettan from tamilnadu
unknown_state,Padam kazhinju trailer veendum kandavar like adikku . Padam trailer pole alla
unknown_state,Gimitt fans like adi guhan... Fans karayu... Gee gee
Positive,Next Week china povan irikkana njan ithu kandeche njan povathullu
Positive,Laletta ...... !!   Love You.... !
Mixed_feelings,Thoopil Joppan poley ulla oru Item aavand irunnal mathi aarunnu.
Negative,Koora padam urappa kandal aryam.. Hello
Negative,Onnathinu pottikan padakam Alla nalla assalu bomb thanne
Negative,Thrissur slang paliyenn thonnunnath enikk mathramano?
Negative,Trailor kand 8 nilayil pottum enn thonunnu mumbathe pole tholvigal vaari kootan thudangunnu
Positive,EE  oonam ETT!M@@N! KONDUPOOKUM THERRCHA.....
Positive,Spadikam thott ullata ee amma makan combo
Positive,ഇതിന്റെ background music kittan valla vazhiyum undo. Kidilan
Negative,Trailer kandale ariyam lalapande adutha padakam....
Negative,Nanayitunduuu...... trailer kurachu koodi nanakam ayirunu
Mixed_feelings,Ithu kandappo oru vellimoonga style thonniyathu enikk mathram aano.... ithonnu kandu nokku
not-malayalam,Lalettan aka Ittymaani - super duper fantastic bombastic superlastic...
Negative,Padakkam loading. Ingerkku ithu pathivaanalle. Oru hit padam eduthaal pinne moonu naalu chavarukal edukkum. Eg: Drama
Mixed_feelings,Comadey aguuum  realse aytuu paryaaam
not-malayalam,Ittimani padam nalllavaratum. Hit aavatum ipadik... Vijay rasikan
unknown_state,3.9 k dislikeooòoo... adhummm namudai laletaneeee...... aradaaaa Kai adichodikadaaaa
unknown_state,suspense vende enallale Oru gumm ullu enna aa dilaog um aayi Oru sadrishyam
Positive,Aaaa mundum pookal shirtum vere arund ithra look
unknown_state,ALL KERALA THALAPATHY BLOODS WISHES MOHAN LAL
unknown_state,After Neram
unknown_state,Netflix le oru series nte trailer kanda Pole und
Negative,Avalude name veykkunille avar lead cheyyunna film alle..
Mixed_feelings,Jayettanu eduthal pongayha role aan...next idi
Mixed_feelings,This looks like... Thrishur pooram.
Mixed_feelings,Jayasurya entry ulla bgm   Arjun Reddy pole arkenkilum thonniyoo
Mixed_feelings,Trailer nannayittund.  Dialogues n punch pora...  Onnoode kidilan aakamayirunnu
unknown_state,Thrissur pooram trailer  hidden details
Positive,Jayasurya pandathetilum poliyali enn tonniyatu enikk maatramanno
unknown_state,Avasanam sathya moorthy ips avathorunna mati
unknown_state,Arjun reddy yude bgm inte thudakkam pole und
unknown_state,Trissur pooram mathramalla nalla  terror gundayisom ulla naadanu trissur ennu arkelum ariyo?
Positive,Jayasuryakum mass movie chakochan ennavo inji
Positive,Jeyetta padam full undo trailer il?? Sambavam colour aayittundalloo...
Positive,Koode Nilkkunnavark Chunk Kodukkum  PULLU GIRI 
Positive,Bro full support rock man allel
Positive,Kochi polee tirssur gundakaludee place aakuoo cinemakarrr.....trailer kollam...
Positive,X mas en oru pooram aha
Mixed_feelings,Pappanum shameerum eee varavil ichiri serious anu
not-malayalam,Any  jayasurya Anna fan like here from Tamilnadu
unknown_state,Jayettaaaa ente chunkkeee Sabu Chettan 
unknown_state,Onnil kuduthal tavane kandvar arokke und
unknown_state,Malayalam cinema pathiye Telungu padam pole avukayano?
Mixed_feelings,Pala bgm um ketta pole thonnunundelum kidu feel
unknown_state,X mass winner thrissur pooram anennurapullavar like adikku....
Positive,D companyile  jayasurya  ariyuo  ningalk  athaan  vera  level
unknown_state,kashtepettu kura dislike..nganatha ora teams.... dislike adikana fansinte padam nala padamanena paranjitole...nganatha ora matavanmaree...kashtammm
unknown_state,Mammukka verum vishayam engneru eth enthonn chyuvanentho prayam koodum thorum glamour koodunundallo daivame
unknown_state,Pulikku pakaram patti odande vere mattam onnum ella.
not-malayalam,Hoping for a good movie after anuragakarikin vellam
Positive,Ithu vere level Padam aayirikkum . Enthaayalum Madhura Raja pole valiya oru vijayam aakatte
unknown_state,Tovino yude vaayil entha puka aduppano
Positive,Tovinooo tovinoo....... tovinooo tovinoooo masss..kkaa... valliyappaaa.....
unknown_state,1.3 k dislike adichath eath kundamaran
Negative,Trailer crisp akaamayirunnu..too much aayi poyi..
Mixed_feelings,Realistic padam kandu maduthu eni korachu mass aakam
unknown_state,Kalkikku malayalathinte dhathuputhran alluarjun fansite vijayaashamsakal
unknown_state,Oru vijay padam pole thonniyath enik maathramaano?
Mixed_feelings,Kanditt oru naad rakshikal cliché aanenn thonunnu..
Mixed_feelings,tovinok pakaram unni mukundan mathiyarunnu....
Negative,ithokke comedy pole und ...aa  bahubaliyude manam kalayo ?
unknown_state,Lahari channel subscibers orupad koodii MAMANKAM karnam
not-malayalam,M E G A S T A R
