Label,Text
not-Kannada,Unique talent of kannada
unknown state,Shankar Nag Nenapugalu
not-Kannada,Superb song
unknown state,Soon may be next week
not-Kannada,Super song 
Mixed feelings,ಆತ ಬರುತ್ತಾ ಅಲ್ಲಾ
unknown state,n 0
not-Kannada,Hands up  super song
Positive,ಇದರಲ್ಲಿ ಎನ್ ಚನ್ನಗಿದಿಯೊ ಗೊತ್ತಿಲ್ಲ ಆದರೇ ಮ್ಯೂಸಿಕ್ ಡ್ಯಾನ್ಸ್  ಚಿಂದಿ ಆಗಿದೆ.
Positive,Super song Ŕákśhíťh. Bãï
not-Kannada,Super song
Positive,ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಲಿ...ಕನ್ನಡದ ಹವಾ ಬಹಳ ಜೋರಾಗಿದೆ ಭಾರತೀಯ ಚಿತ್ರರಂಗದಲ್ಲಿ...ಹೆಮ್ಮೆಯ ವಿಷಯ..ನಮ್ಮೆಲ್ಲರಿಗೂ
Positive,ದಿನಾಲೂ ನೋಡರ ಲೈಕ್ ಮಾಡಿ
Positive,Oohegu meerida saahasa
unknown state,Nice steps like chirnjevi
Positive,ದರ್ಶನ್  ಅವರ    ಜಾಮೀನು ಅರ್ಜಿಯನ್ನು ನ್ಯಾಯಾಲಯ ನಮಸ್ಕಾರ ನಮಸ್ಕಾರ
unknown state,Sup song    HANDS UP  ASN
Positive,Ee song ond hava start madutee ansidrey like madi
not-Kannada,Vijay Prakash voice super
Positive,ಸೂಪರ್ ಹಾಡು ಶೆಟ್ರೆ
Negative,Rasmika ge urskadru sapport madi
not-Kannada,Super song vaiting for movie
Negative,RIP rashmika mandhana
Negative,Super rakshit shetty sir stayl  l like
Positive,ಆಯ್ಯ್ಯೋ...... ಈ ಹಾಡು ಹುಚ್ಚು ಹಿಡಿಸುತ್ತಿದೆ. ದಯವಿಟ್ಟು ಸಹಕರಿಸಿ ಗೆಳೆಯರೇ . ನಮ್ಮ industry  ಫುಲ್ ಬೆಳಿತಿದೆ. ನಾನು & ನನ್ನ frnds waitng for diz movie
Positive,ಸೂಪರ್ ಸಾಂಗ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಣ್ಣ
Positive,E song kelta idre eno ondu tara feel agutte. Enadru e music film nalli allalli saddu madta idre film pakka industry hit. All the best ASN from D BOSS FANS
Positive,ಅರ್ಜುನ janya e music director na nodi kali
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ
not-Kannada,Wow super suuuuuper....
Negative,All dislike by rashmika fans
Positive,En guru song edu
Positive,Kannadagru like here .Nama Kannada movie he estu craze edaa
Positive,Chennagi ede song super
Positive,Super song bro
Positive,Idu charitre shrustiso movie agutte
Positive,ಇದೊಂದು ದುರದೃಷ್ಟ ವೇ ಸರಿ ಇಂತ ಮ್ಯೂಸಿಕ್ ಇಂತ ಲಿರಿಕ್ಸ್ ಇಂತ ಬ್ಯಾಗ್ರೌಂಡ್ ಎಡಿಟಿಂಗ್ ಎಲ್ಲ ವಿಭಿನ್ನ ಸುಂದರ ವಾಗಿದ್ದರು 6 ದಿನ ಕಳೆದರು ಕೇವಲ 2.2M ಅಂದ್ರೆ ಬೇಸರದ ಸಂಗತಿ nಯಾವುದೋ ಪರಭಾಷಗಳಿಗೆ ತೋರಿಸೋ ಪ್ರೀತಿ ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರಗಳ ಮೇಲಿಲ್ಲ.
Negative,YouTube subscriber at list 5lack kooda Ella yelli reach agutte T series nalli bittidre 10m agirodu avraddu tappu
Negative,Houdu nNam janakke buddi illa
unknown state,Buety.. Guru..
unknown state,Pakk film sound madee  madutte annoruu like madii..
Positive,ALL THE BEST TEAM OF ASNnFrom ఆంధ్ర ప్రదేశ్ (Andhra Pradesh)
Positive,super togari tippa
Positive,ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ್ ಗುರು
Positive,togari tippa is amazing
not-Kannada,Nagaraj Shankaranavar Nagaraj Shankaranavar
Positive,ಸೂಪರ್   ತೋಗರಿ teppa
Positive,Shivaraj Shivu nnimm number kodri
Positive,super tippa story
Positive,Super Kati sir keli bala Varsha agittu namaskar shambhu sir
unknown state,Namm department nalli clark kaali adaaw yaradru candidates edry hyli n9901919091 WhatsApp msg maadriii
Mixed feelings,ಜಡ್ ಜಡ್ ನಕ್ಕ...
not-Kannada,Teja Madarkhandi Teju
not-Kannada,Sachin Yalaburgi u
not-Kannada,ऊ आहे की नाही n............ nहे..... हेही. हहह
not-Kannada,Bhimsen Baburao Waghe Bhimsen Waghe
not-Kannada,Bhimsen Baburao Waghe Bhimsen
not-Kannada,Akbar Dhannur Malayalam film
not-Kannada,Akbar Dhannur by JN in
Positive,ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ
Positive,St super Dr but kutanalli kutapa songs  net nalli Ella plz nahu kelbekku sr
not-Kannada,very nice speech
Positive,Anna thamma janpada super
Positive,Anna.   Thamma.   Janpada
unknown state,R.N. Laxmi Mahadevl
Positive,R.N. Laxmi Mahadev Anna.    Thamma.  Janpada.    Super
Positive,ನಾನು ಚಿಕ್ಕವನಾಗಿದ್ದಾಗ ಕೇಳಿದ ಈ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆ ಈಗ ಮತ್ತೆ ಕೇಳಿ ನನ್ನ ಮನಸ್ಸು ಸಂತೋಷವಾಗಿದೆ ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ
Positive,ಮನ ತಣಿಸುವಂತ ಕಥೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ..
Positive,Nataka Chennagi Edge
not-Kannada,+shivu patil nhf
unknown state,Ramesh Snakannanavar wey
unknown state,Ramesh Snakannanavar nLAR
not-Kannada,Ramesh Snakannanavar you have to go to a
unknown state,Dayanand 123 ಕಮಕಲಲ
not-Kannada,huligesh S Santoo H
not-Kannada,Girija Shivanada hi
Positive,Nama Kannada channel Dinesh ss qthjjko
not-Kannada,Nama Kannada channel Dinesh ss स्सुप्पेर
Positive,ಸೂಪರ್  ತೂಗರಿತಿಪ್ಪ
unknown state,Gangadhar Adi nuchnnamallaya
not-Kannada,Prakash Bhagoji x TC chnGood
Positive,Shankar Patil ಸುಪ್ಪರ
not-Kannada,Shankar Patil siddun6362323307n1984nSGGID
not-Kannada,+RUDRAGOUDA MARIGOUDRA super
Positive,super togari tippa
Positive,shankaragouda desaigoudra super
not-Kannada,superrŕrrrrr  super vice sir
not-Kannada,togari tippa supar
Positive,ri tippa  supper
Positive,tippa super
Positive,Sharanraj Crs ದನೇವಾದಗಳು
not-Kannada,@Doddesh Rogannavar Loki
Positive,super ತೊಗರಿ ತಿಪ್ಪ
Positive,kannada namjeeva rath
Positive,kannada tougari teppa
not-Kannada,Shiva k k
not-Kannada,+Shivanand Kattimani 12 '.9
not-Kannada,+Shivanand Kattimani  12. 9 .2018
not-Kannada,+Shivanand Kattimani so
not-Kannada,+Reshmabegam Nadaf super
Positive,tippa yappa supper
Positive,super duper comedy
Positive,ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ್ ಸ್ಟಾರ್
not-Kannada,Mutturaj Melageri nkanti
not-Kannada,qdvfs67tr-' 9
not-Kannada,Mutturaj Melageri and
Positive,ತೊಗರಿ ತಿಪ್ಪ ಸುಪರ್ ಕಾಮಿಡಿ so super thogari thippa comdey
Positive,Mutturaj Melageri ಸೂಪರ್
not-Kannada,Mutturaj Melageri k
not-Kannada,Mutturaj Melageri hhhh
Positive,ತೊಗರಿ ತಿಪ್ಪ  ಸ್ಟೋರಿ ಸೂಪರ್
not-Kannada,basavaraj gurikar .
not-Kannada,Bavaraj Marihal iu777779088i9omplikenUu7 n 7thui9
not-Kannada,umesh karigar Inc
Positive,ಇದು ಇತಿಹಾಸ ಸೃಷ್ಟಿಸೇೂ ಅವತಾರ.......nnಅವನೇ ಶ್ರೀಮನ್ನಾರಯಣ
Mixed feelings,1.45 to 2.00 super
Positive,ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ. ಈ ಚಿತ್ರ ಶತ ದಿನೋತ್ಸವ ಆಚರಿಸಲಿ.
Positive,Rakshith Sir fan like here
Mixed feelings,ಈಗ ಮಾತನಾಡಿ ಬೇರೆ ಭಾಷೆ ಅವರು
Positive,Nooru kaala Kannada hege hosaa shasanagallanu shrustisabeku
Positive,ಗೆಲ್ಲಲೇಬೇಕು ಒಂದು ದಿನ nಗೆದ್ದೇ ಗೆಲ್ಲುವುದು ಒಳ್ಳೆ ಚಿತ್ರ
not-Kannada,Dance steppp supppperrrrrr
not-Kannada,Super dance stepppppp
Positive,ನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತ ನಿಂದನು ಒರ್ವ ರಾಕ್ಷಸ
Positive,ಆವಾಗಾವಾಗ ಈ ಹಾಡು ಕೇಳಲಿಲ್ಲ ಅಂದ್ರೆ ಏನೋ ಮಿಸ್ ಮಾಡಿದಾಹಾಗೆ ಆಗುತ್ತೆnSlow poison
not-Kannada,@Siddesh Kumar thankyou sir
not-Kannada,Same feeling bro
not-Kannada,You are true
Positive,Same here guru
unknown state,Nijavaglu Satya sir
Positive,Gun mele hands up Anta bardide yelli Anta Heli nodona
Positive,Charitre srushti maadiruva Shettrege...Hands Up
Positive,Jai rakshith shetty
Positive,​​​​​ ​​ ​​​​​​nnKeli kadiruva bandhavarenBhuviyalli avana aritavarenYarilla bidi
Positive,Keli kadiruva bandhavarenBhuviyalli avana aritavarenYarilla bidi
not-Kannada,Super  rakasith  sir
not-Kannada,#No 1 in trending
Positive,Yappa huchhu hidustide.....asn.....awesom
Positive,ಹಾಡು ಯಾಕೋ  ವಿಚಿತ್ರವಾಗಿ ಹುಚ್ಚೆಬಿಸಿದೆ   ಎನ್ನುವವರು  ಲೈಕ್ ಮಾಡಿ
Mixed feelings,Wet madbeku allwa
Negative,urkolli nodi avrella
Positive,Mast mast song
Positive,ಎಸ್ ಸೂಪರ್ ಸಾಂಗ್
not-Kannada,Hi to get
Negative,En guru ning isht like
Negative,ದೂಳು ಮಗಾ ಸಾಂಗ್
not-Kannada,Is it similar to swag se Salman song.. ??
Positive,En song madidiri boss ninne inda 20 sari kelidini innu kelbeku kelbeku antha anstide
Positive,ಅದ್ಭುತವಾದ ಸಂಗೀತ ಬೆಂಕಿ ಚಿಂದಿ nAwesome
Positive,ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗದ ಸುವರ್ಣಯುಗ ಈ ಕಾಲ ಎಂದರೆ ತಪ್ಪಾಗಲಾರದು.nಅದ್ಬುತ ದುಷ್ಯಕವ್ಯ ಈ ಸಿನಿಮಾಗಳು.nGolden time for Kannada film industrynMungaru Male
Positive,ಅವನೇ ಶ್ರಿಮನಾರಾಯಣ ಸಿನಿಮಾಗೆ ಭಾರತದೆಲ್ಲೆಡೆ ಗೆಲುವು ಸಿಗಲಿ  ಕನ್ನಡ ಸಿನಿಮಾ ಇನ್ನು ಬೆಳೆಯಲಿ. ಜೈ ಬಿಗ್ ಬಾಸ್
not-Kannada,மிக அருமையான பாடல். இசையும் மிக அருமை.வாழ்த்துக்கள் இரக்ஷ்த் ஷெட்டி.
not-Kannada,Top 1 trending
Positive,Ond kick ide song nalli
Positive,ಸೂಪರ್ ಸೂಪರ್ ಡಿ ಬಾಸ್ fan
Positive,ಕೇಳಿ ಕರುನಾಡ ಬಾಂಧವರೆ
not-Kannada,Ji d boss I love you d boss
Positive,ಮ್ಯೂಸಿಕ್ ಡೈರೆಕ್ಟರ್ ಗೆ ಒಂದು ದೊಡ್ಡ ಸಲಾಂ ಯಾವುದೋ ಲೋಕಕ್ಕೆ ಹೋಗಿ ಬಂದಂಗಾಯ್ತು.. ನಿಜಕ್ಕೂ ಸಂಗೀತ ಮಾಂತ್ರಿಕ ಅಂದ್ರೆ ಇವ್ರರೆ
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
Positive,Sakkath song guru
Positive,ಡಾನ್ಸ್ ಸ್ಟೆಪ್ಸ್ ನೋಡ್ರೆ ನಮ್ ಶಂಕರನಾಗ್ ನೆಂಪಾಗ್ತಾವ್ರೆ. ಆದ್ರೂ ಸಾಂಗ್ ಸೂಪರ್ ಮತ್ತು ಡಾನ್ಸ್ ಸೂಪರ್. ಸಿನೆಮಾನೂ ಸೂಪರಾಗಿರುತ್ತೆ
Positive,Sandalwoodnalli  dhamaka mado avatara start agalide.
not-Kannada,Slow poisoning song
Mixed feelings,Hands up kannadigaru
Mixed feelings,1.3k unlikes madiruvavru rashmika fans irbahoda  super song shetre slow poison song
Positive,Super ri boss lovely jai Kiccha Fan's jai rakshith Shetty boss
not-Kannada,Super star of Kannada film industry
Negative,Those 1.3k dislikes are seems to be fan of rashmika
Positive,Hands up ಇದು ವನವರತ
Positive,Super Kannada  song  mach nanu avane   Kannada
not-Kannada,Super rakshith sir
not-Kannada,Vijaya prakash sir voice
Mixed feelings,Slow poison song annoru like madi...
Positive,Next level gurunin benki bhai
Positive,Rocking Kannada Movie
Positive,Waiting #ASN ......
not-Kannada,Ultra ultimate  song
Positive,Karavali king Rakshith Shetty fans frm Uttara kannada
Positive,Song super annuru hands up madi
Positive,ಅಜನೀಶ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರುnಬಾಲಿವುಡ್ ಸಾಂಗ್ಸ್ ಗಿಂತ ಚೆನ್ನಾಗಿದೆnWaiting for fdfs
Positive,Hindi ..Kannada ..haadugala hatrakkku barukke sadhyene illa
unknown state,@Samuel Sam
not-Kannada,Super song rakshit sir ASN
not-Kannada,Ab ghodo ki race me gadhe bhi daudenge
Negative,Chutiyaa Ganesh gintaa olle movie irutthe bidu guru idu. Ganesh ge olle swamake maadoke helu modlu
Positive,ಹಿಂದಿ song innu yake relise agilla
Positive,Hindi video song .   Yavaga release
Positive,Ee song nodidmel kado kattakade preshne......Next song yavaga???!
not-Kannada,Trending in no. 1
Negative,unlike kottiroru ramshakkana fanse erbeku
not-Kannada,Gajab ka song h yar hindi me nahi ayega kya ye song samajhna hai lyrics
not-Kannada,Do theen din me aa jayegi bhai
Positive,Keli kadiruva bandhavarenBhuviyalli avana aritavarenYarilla bidi
Negative,Those 1.2k dislikes are jealous kongas for sure
not-Kannada,Next level making
Positive,ಹಾಡು ಕೇಳ್ತಾಯಿದ್ರೆ ಒಂಥರ ಲವ್ಲಿ ಕಿಕ್ ಏರುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ.......nಧನ್ಯವಾದಗಳು...nರಕ್ಷಿತ್ ಸರ್...ವಿಜಯ್ ಸರ್....ಅಜನೀಶ್ ಸರ್... ಸೂಪರ್ಬ್ ಸಾಂಗ್.ಹ್ಯಾಂಡ್ಸ್ ಅಪ್
not-Kannada,Very good song
not-Kannada,Super rakhit we love u and kannada
not-Kannada,Rakshit Shettys fans like
not-Kannada,Bgm and dance super
Positive,Rakshit setty avru ondu D boss ge script barudre eng erutte d boss fans
Mixed feelings,Hands up haters
Positive,Super music ettidira e songalli.yast sala e song kelidru bejar aagolla tumba channagide.
Negative,Gaali maathina bajaaru sudhi madide sumaaru.
Positive,ಎಷ್ಟು ಕೇಳಿದರು ಸಾಕಗಲ್ಲ
Positive,Hands Up.... Addictive... Matte matte hadanna kelbeku ansatte
not-Kannada,@Pawan Kv ya happy Sunday
Positive,ಯಾರದಿರಿ ನಮ್ಮ ಹುಬ್ಬಳ್ಳಿ - ಧಾರವಾಡ ಮಂದಿ
not-Kannada,Rakshit shetty
Negative,ಚಿತ್ರರಂಗದಲ್ಲಿ ಸಂಚಲನ ಮೂಡಿಸಲಿ. nಯಾರ್ ಯಾರಿಗೂ ಬಾಸ್ ಅಲ್ಲ ನಿಮ್ಮ ಸಿನಿಮಾ ಚೆನ್ನಾಗಿದ್ರೆ ಎಲ್ಲರೂ ನೋಡ್ತಾರೆ ಬಕೆಟ್ ಎಲ್ಲಾ ಮೂಲೆಗೆ ಹಾಕಿ. ಇನ್ನೊಬ್ಬ ನಟ ಬಂದು ಹೇಳಿದ ಅಂತ ಯಾರು ಸಿನಿಮಾ ನೋಡಲ್ಲ ನಿಮ್ಮ ಅಭಿನಯ ಕಥೆ ಮನೋರಂಜನೆ ನೋಡಿ ಬರ್ತಾರೆ ಅಷ್ಟೇ. nಶುಭವಾಗಲಿ........
not-Kannada,Super blockbuster video song
Positive,ಸಾಂಗ್ ಸೂಪರ್ nಮ್ಯೂಸಿಕ್
not-Kannada,Kannada movie  = Like
not-Kannada,Ajanish sir superb music
Positive,Superb pakka pan India movie aguthe
Positive,Kannadada hemmeya asn filme annoru like madi
Negative,le gubad..... likes inda aden sigutto nimgella..... olle bhikshukara thara like maadi like maadi andkondu.....
Positive,Hats up rakshit
Mixed feelings,Liked it !! Thanks god no drinking songs anymore in kannada
Positive,Actually ಇದು ಇದು song  ಅಂದ್ರೆ... ಏನಂತೀರಿ ಗೆಳಯರೆ.
Mixed feelings,Eid shreshth Avatar
Positive,ಹ್ಯಾಂಡ್ ಸಪ್ ಅನವರತ
not-Kannada,Jai D boss Jai simple
not-Kannada,Sir u r attitude & dance killed performance
Mixed feelings,ನಿಜ ನನ್ಗು ಹಾಗೆ ಆಯ್ತು ಮರ್ರೆ
Positive,Eeno problem ide nimge.... Hangella eeneno ansbardu.... Song 1st time ee crazy ide
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ
Positive,En guru song akkan idu song Andre akkan navgothalla
Positive,signature step ishta adare ootu ondu like nsong super ansiddre bidu eradu comment.. nninu kannadiga adare
Positive,Idu kgf beat madutte annoru like here
Negative,Madolla because promotion asten madilla making kgf ginta dull ede
unknown state,@Prasad Hegde super joke
unknown state,@Prasad Hegde Elli dull ide
Positive,@SS ENTERTANEMENT 2 Sir joke alla KGF li yela points galu tumba chanagitu nanu rakshith shetty fan nangenu hate illa
unknown state,@Anil A Sir Making
Positive,Nijvaglu e song kelthidre kushyaguthe
Mixed feelings,Karna is back
Positive,ಸ್ಯಾಂಡಲ್ ವುಡ್ ನ ಹೊಸ ಅವತಾರnಶ್ರೀ ಮನ್ನಾರಾಯಣ ಯಶಸ್ವಿಯಾಗಲಿnಕಿಚ್ಚ ಸುದೀಪ್ ಸೇನಾ ನಾಲತವಾಡnವಿಜಯಪುರ ಜಿಲ್ಲೆ
Positive,Super sang guru
not-Kannada,#1 ON TRENDING
not-Kannada,Bgm is
not-Kannada,Pls put it in jio saavn music
Positive,Yest Sala Nodidru Bejar Agalla
Positive,ಯಾಕೆ dislike ಮಾಡ್ತಾರೆ ಮರೆ? Addicted
Negative,Mostly rashmika mandanna fans erbeku
Positive,Thumba chanegide sir
unknown state,Vijaya prakash voice
Positive,ಕನ್ನಡ ಇವತ್ತು ರಾಷ್ಟ್ರೀಯ ಮತ್ತು ಅಂತಾರಾಷ್ಟ್ರೀಯ ಮಟ್ಟದಲ್ಲಿ ಹೆಸರು ಮಾಡುತ್ತಿದೆ ಎಂದರೆ ಅದು ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ರವರಂತವರ ಉತ್ಸುಕತೆಯಿಂದ ಮಾತ್ರ
Positive,Rakshith shetty ... superb song .. ninna kastada prayathnakke kanditha pala sikke sigutte.  ..
Positive,Dboss abhimani aagi nange gotthilla esht sala e song nodidhini antha yarellla jasthi nodidhira like madrappa pls
not-Kannada,Vp sir super sir
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಸಾಂಗ್!!!nಮಧ್ಯ  ಸೇವನೆ  ಅಭ್ಯಾಸದಿಂದ ಬೇಕಾದ್ರೆ ಮುಕ್ತಿ ಪಡೆಯಬಹುದು ಆದ್ರೆ ಈ ಸಾಂಗ್ ಇಂದ ಅಲ್ಲ  ನಿಜಾ ಅನ್ನೋರು Hands Up ಮಾಡಿ
Positive,Super song Jai DBoss
Positive,Rakshit Shetty 
Positive,Ibrunu kannadadavre ibru belibeku. support maadi compare maadbedi
unknown state,@dollegowda m hlo bro
not-Kannada,Rakshit shetty bro
unknown state,@Just Fun RS
Positive,first time keldaga ista agalla amel kelta kelta kelbeku ansatte.. nimgu haage annista
Positive,ಯುದ್ಧ ಮಾಡಬೇಕು ಓದಬಾರದುnಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ.... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ರಕ್ಷಿತ್ ಅವರದ್ದು...
Positive,What a making  suppppperrrrr rakshith Shetty bro...ur a genius...Nam kannada indestry and kannadigru yargu yavdhrallu kadme Ella.. hatsup sir
not-Kannada,Super from kolar
Negative,Benki music..yarappa dislike madirodu.... mostly rasmika mandana fans irbeku...nsonge he inge in movie nodudre...aste
not-Kannada,#ERROR!
Mixed feelings,ASN > KGF
Negative,@King of King yako istond urkond saytiyA burnal achko
Negative,@nkn havali neene hachko yak Andre ninge urdirutte
Negative,@Manohar Hiremath ನೀನ್ತಾನೆ ಉರ್ಕೊಂಡು ತಡ್ಕಳ್ಳೊಕ್ಕೆ ಆಗ್ತಾಯಿಲ್ವಲ್ಲ ಹಚ್ಕೊ
Negative,@nkn havali neenu urkondirodakke replay madiyalla
Negative,@Manohar Hiremath neen full urkondidiya bido
Negative,@nkn havali nin astu urkondilla pa
Negative,@Manohar Hiremath ನೋಡುದ್ರೆ ಗೊತ್ತಾಗಲ್ವ ಎಷ್ಟು ಉರ್ಕೊಂಡಿದ್ದೀಯ
Negative,@King of King tika muchkond hogo gandu
Positive,Cindi song repeat mode unlimited
Positive,supper guruve liricys
Negative,Dislike maddavrige en helbeku
Positive,Wow hand's up   ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ super
Positive,ಕೆ ಜಿ ಎ ಪ್ ಮುಗಿದ ಮಾೄಲ ಇದ  ಕನಡದ ಛರಿತ್ರೇ ಸಿನಿಮಾ
unknown state,@vinay shivamogga 1000% Right
unknown state,@vinay shivamogga **uter
Negative,Benki bindangide rasmikage
Positive,Idu idu.. (1.56)actually bekagiddu..osm music
not-Kannada,Why does it sound like 'swag se karenge sab ka swagat'? Otherwise it's awesome
Mixed feelings,Yen quality guru
Positive,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಯೋ ಅವತಾರಾ...
Positive,Dada fans    ಕಡೆಯಿಂದ  ಅಲ್ಲ ದ  ಬೆಸ್ಟ್
Positive,ಎಲ್ಲಾ ಭಾಷೆ ಅಲ್ಲು ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಅಂತ ಹೇಳುವವರು ಇಲ್ಲಿ
not-Kannada,Suprb song rakhit shety karnataka boss
not-Kannada,Bhuvan Naik wow man awesome
Negative,Thanks ellakade link Sher madi nTukali kushmikage hattiro kobbanna elisi
Negative,Rashmika shetty fans irbekun.
Positive,ಗುರು ನಿನ್ನ ಗೊಸ್ಕರ ಮೂವಿನ ನೋಡ್ಲಿಲ್ಲ ಅಂದ್ರು ರಶ್ಮಿಕಾ ಮಂದಣ್ಣಳ ಗೊಸ್ಕರ ನೋಡ್ತಿನಿnnಜೈ ASN
unknown state,ರಶ್ಮಿಕಾ ಮಂದಣ್ಣಳಿಗೆ ದೆಂ
Positive,Idu charitre shrutiso avataran#ASN
Positive,ಕನ್ನಡ ಭಾಷೆ ಸಿನಿಮಾ ಯಾವುದಕ್ಕೂ ಕಡಿಮೆ ಇಲ್ಲ ಎಂದು ನಿಮ್ಮ ಸಿನಿಮಾದ ಮೂಲಕ ಗೊತ್ತಾಗುತ್ತಿದೆ......
Positive,ಇದು  ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೊ  ಅವತಾರ... ನಮ್ಮ  ನಾರಾಯಣ....
not-Kannada,@faizal khan wr u r from??
Positive,RAKSHIT ABHIMAANIGALE!! Yaaru yaaru aa signature stepna try maadidiro illi like maadi!!
unknown state,KGF 2   commentnASN      Like
Negative,Copycat raja rakshith shetty
not-Kannada,I'm sensing Rango like story
Positive,Super agide song maatra Haaands Up  n940 dislikes and still counting
unknown state,Full kdk
not-Kannada,Swag se swagat
not-Kannada,@Nanu wt do u think ?
Positive,Hamsalekha feel yarige bantu like madi...
Positive,Editing yar guru 
Positive,ಬೆಳೆಗ್ಗೆಯಿಂದ ಕೆಳ್ತಾ ಇದಿನಿ ಅದ್ರೂನು ಕೆಳ್ತಾನೆ ಇರ್ಬೆಕು   ಅನ್ಸುತ್ತೆ.....n
unknown state,Idu pakka sulllu
not-Kannada,Pride of Karnataka & Kannada
not-Kannada,Aldh best for prk fans
not-Kannada,Vijay prakash voice
Positive,Superb rakshit sir sobg superb macking
Negative,Le tukali like dislike janakke bittaddu
Negative,1.8k dis likesn ನಂಗೆ ಅನ್ಸುತ್ತೆ  ಇವ್ರೆಲ್ಲಾ ರಶ್ಮಿಕ ಮಂದಣ್ಣನ ಫ್ಯಾನ್ಸ್ ಅಂತ
unknown state,ASN
Positive,2020 Blockbuster hit movie. Jai Karnataka
Positive,music alli  eno diffirent kick ide
Positive,ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಡಿ ಬಾಸ್ ಹುಡುಗರು
not-Kannada,Super song.i am d boss fan
Negative,1.8k dislike kottiro sulemaklu yaarappa... Nim padha ondh sala mutbeku...
Negative,So sadnDis like 1.8k in KannadanIn Telugu 155nIn Tamil 188nIn Malayalam 134n#ASN
not-Kannada,Super song love u
Positive,Pakka new year party song.... m/
Positive,Rashmika Manddana goskra one sari  hogtini movie goskra Dina hogtina
not-Kannada,Super song
Positive,Ossam ASN Super song
Positive,chindu guru ninu
not-Kannada,Nice
Positive,Namm boss vijayaprakhas  voice super
Positive,Wonderful song daily 5/6 kelalill Andre  eno miss madakodante
unknown state,Ee music director d Boss Robert movige irli enuvru like mdidri
Positive,Yen song guru Superb
Negative,Rip for 1.8dislikers devaru nimma atmakke shanti kodli
Positive,ಚಿಂದಿ  ಬೆಂಕಿ
Positive,ಏಳನೇ ದಿನ ಕೇಳ್ತಾ ಇದ್ದೇನೆ
not-Kannada,Any non kannadiga here?
unknown state,ಎರಡೂ ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಲೈಕ್ ಮಾಡಿ
unknown state,Only guru randhawa
Negative,@Raja Vishnuvardhana ningen problem guru
Positive,Eno ontara chnnagide annoru like madi
not-Kannada,Super song vj
Positive,6 dinagalaadru innoo trending nallide
Positive,ಸೂಪರ್ ಸಾಂಗ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಸಪೋರ್ಟ್ ಮಾಡುತ್ತೇವೆ ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗ ಬೆಳೆಯಲಿ
Positive,ಎನ್ ಗುರು ಎನ್ ಲಿರಿಕ್ ಎನ್ ಮ್ಯೂಸಿಕ್ ನಮ್ಮ ಮನೆಯಲ್ಲಿ ಈ ಹಾಡಿಗೆ ಫುಲ್ ಫೀದ ಆಗಿದರೆ
Negative,Nannna gelbodu endu nintanu orva   raakshasa.                         Tappalla aadare aduve oohegu meerida saahasa
unknown state,Song like kotigabba 2 track
Positive,ಕನ್ನಡ ಚಿತ್ರರಂಗ  ಬೆಳವಣಿಗೆ ಸುರು ಆಯ್ತು ಜೈ ಕನ್ನಡಾಂಬೆ
Positive,Jai d boss
Positive,Yudd madbeku odabardu katakar munde bagavtgithe. annuv salannu hiro annbek ettu..super song
