Text,Label
Well done,Positive
ಎಲ್ಲಾ  ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳು  ಪ್ರಜ್ವಲ್ ನ ಈ ಸಿನಿಮಾ ನೋಡಿ ಆರೈಸಿ ಪ್ರಜ್ವಲ್ ನ ಈ ಸಿನಿಮಾ ದಾಖಲೆ ಗಳ ಸಿನಿಮಾ  ಸಾಲಿನಲ್ಲಿ  ಸೆರಲಿ,Positive
Bere level aagi ede..appata kannada haadu...,Positive
Bro ninge roost madakke baralla Rc ge nodi kali,Mixed_feelings
Super guru,Positive
Filam is paka blackbaster,Positive
ತುಂಬು ಹೃದಯದ ಧನ್ಯವಾದಗಳು ಸರ್,Positive
Super  guru,Positive
Below average songs,Negative
Idu pakka sulllu,unknown_state
@HITMAN gaming crt,unknown_state
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ಲ್ ಕೊಡೆ,Negative
Manjunatha  Manju,not-Kannada
@Shashidhar A 10000% sathyavada maathu,unknown_state
Modalu prana mukya amele cinema... Plz don't lose hope DIYA chitratanda.... Wait for time,Mixed_feelings
ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ,Negative
Nimma Narayana na avathara Charithre Srustisali..... Olledagali,Positive
ಸೂಪರ್ ಹಾಡು,Positive
ತುಂಬಾ ಕಾಡುತ್ತೆ ಈ ಸಿನಿಮಾದ ಕಥೆ.....nಈ ಸಿನಿಮಾನ ನೋಡಿದವರು..  ಕಥಾ ಶ್ರೀಮಂತಿಕೆಯನ್ನು..  ಭಾವನೆಗಳ ಭಾವವನ್ನು  ತಮ್ಮ ಮನಸ್ಸಿನಲ್ಲಿ ತಾವೇ ಅನುಭವಿಸುವುದು ಖಂಡಿತ........n# ದಿಯಾ # ಸರಳ ಸಹಜ ಸುಂದರ ಸಿನಿಮಾ......,Positive
Ivrella nijvaglu nam Indian anta ansutte anna yappa istu himse kodtidru tiktok antidaralla yappa nijvaglu ivnella nijvaglu aaisbeku,Negative
Togari thippa bahala chanagide,Positive
ಒಳ್ಳೆ ಫಿಲ್ಮ್ ಮಾಡಿದಿರ ಆದರೆ ಒಳ್ಳೆ promation ಯಾಕೆ ಮಾಡ್ತಾಇಲ್ಲ,Mixed_feelings
Love u shettre,not-Kannada
I love it,not-Kannada
Rakshit shetty fans like this,Positive
ಇದೆಲ್ಲ ನಿಜಾನೆ ಏಕೆ ಅಂದ್ರೆ ಮಹಾಭಾರತ ನಡೆದಿರುವ ಬಗ್ಗೆ ನಮಗೆ ಗೊತ್ತಿದೆ ಅದರ ಕುರುಹುnಶ್ರೀ ಕೃಷ್ಣನ ಹೃದಯ ಈಗಲೂ ಪೂರಿ ಜಗನ್ನಾಥ್ ದೇವಸ್ಥನದಲ್ಲಿ ಜೀವಂತವಾಗಿ ಇರುವುದುn ನಮ್ಮ  ಕೆಲವು ರಾಜಕಾಿಣಿಗಳು taxnಹಣ ದೋಚುವ ಬಗ್ಗೆ ಹೆಚ್ಚಿನ ಆಸಕ್ತಿಯನ್ನು ಹೊಂದಿರುತ್ತಾರೆ. ಆದ್ದರಿಂದ ಇಂತಹ ಅನೇಕ ವಿಚಾರಗಳು ಯಾರಿಗೂ ತಿಳಿದಿಲ್ಲ,Positive
Nice movie like from tamilnadu,not-Kannada
Sir ee varshada sikshanada bagge tilisi,Mixed_feelings
Main theater ella huduki sakagi hoythu,Positive
Nimdu bari ide aagoythu telegu avaru copy maadudre tm movie nodthira Kannada davru own aagi maadudru kyathe thegithira,Negative
Tiktok uninstall madodakku modlu ee changlu nan maklanna modlu desha dinda delete madbeku Guru,Negative
ಎರಡು ಒಳ್ಳೆಯ ವಿಷಯಗಳು ಆಗಬೇಕು ಇವಾಗn1. ದಿಯಾ ಮತ್ತೆ ರಿಲೀಸ್ ಆಗಬೇಕುn2. ಕೊರೋನಾ ನಿಯಂತ್ರಣ ಆಗಬೇಕು.,Positive
It's like Good bad weird,unknown_state
ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಡಿ ಬಾಸ್ ಹುಡುಗರು,Positive
Idu riyel rar,unknown_state
Disappoint agide song keli Ishtu hype kottu song bidbardu,Negative
Nange aaki kastadalli idhene,unknown_state
@Lavanya gowda Tan Q Sister,unknown_state
Cinema sakkathagide guru,Positive
@Nandi Parthasarathi,unknown_state
Super song bro,not-Kannada
ಇದು    ನಮ್ಮ ಕನ್ನಡ,Mixed_feelings
ನಮ್ಮ ಜನರನ್ನು ಕೇವಲ ಸುಳ್ಳಿನ ಭ್ರಮಾಲೋಕದಲ್ಲೇ ಸುತ್ತಿಸುವ ನಮ್ಮ ಕನ್ನಡದ ಮಾಧ್ಯಮದೊಳಗೆ ಸತ್ಯದ ಕಹಿಯನ್ನು ನೇರವಾಗಿ ತಿಳಿಸಿದ್ದಕ್ಕೆ ಧನ್ಯವಾದಗಳು ಅಮರ್ ರವರೇ.,Negative
One more lucia movie,unknown_state
ಇಂಥ ಒಳ್ಳೆ ಸಾಂಗ್ ಅನ್ನು ಕೂಡ dislike ಮಾಡ್ತಾರಲ್ಲ ಆವರು ಮನುಷ್ಯ ಜನ್ಮಕ್ಕೆ ನಿಜವಾಗಿಯು ಸೇರಿಲ್ಲ ಅನ್ಸುತ್ತೆ ನಿಮ್ಮ ಕೈ ಅಲ್ಲಿ ಲೈಕ್ ಮಾಡುಕೆ ಆಗಲ್ಲಾ ಅಂದ್ರೆ ಸುಮಸುಮ್ನೆ ಇಂಥ ಸಾಂಗ್ ಗೆ dislike matra ಮಾಡಬೇಡಿ,Negative
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರಾ........,Positive
Nice super ತೊಗರಿ ತಿಪ್ಪ,Positive
Supar anna supar,Positive
All the best from ಸ್ವಾಭಿಮಾನಿ ಕನ್ನಡಿಗರ ವೇದಿಕೆ,Positive
Well said sir.,not-Kannada
Yen bro nivu supper nim fan agbitte,Positive
idu charithre srishtisuva comment guru..,Positive
Super  sir,not-Kannada
Super guru ninu love you,Positive
It is toooo best sir... nIdann nodi  adru arta madkobeku rajkaranigalu...,Positive
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ ಅಷ್ಟೇ ಅಲ್ಲ ಚರಿತ್ರೆ ಜೊತೆ ಇತಿಹಾಸನ ಉಲ್ಟಾ ಮಾಡೋ ಅವತಾರ all the best ರಕ್ಷಿತ್ boss and 100 days running successful ಆಗೆ ಆಗುತ್ತೆ,Positive
Nimage aa devaru olledu madali Appaji...nNimma matugalu keli nange 100% Dairya bantu appaji thank you for your inspiration,Positive
K. BOOS.,unknown_state
Yuddha maadabeku oodabaaradu katukara mundhe Bhagavadgeethe.. Great lines!,Positive
ಹೌದೋ ಹುಲಿಯಾ  ಗಿಚ್ಚಿ ಗಿಚ್ಚಿ ಗಿಲಿ ಗಿಲಿ ಹಾಡು,Negative
@BAD BOY yappa Modlu Arta ago Tara type maadu,Negative
Next leval movie in prajval,not-Kannada
En song guru.....,Positive
Thanks for likes,Positive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ...!!nಬಂದ ನೋಡು ನವ-ಯುಗದ ರಣಧೀರ..nಎಲ್ಲೇಲ್ಲು ರಕ್ಷಿತ್ ರಣ-ಕಹಳೆಯ ಸಂಚಾರ..nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ...!!,Positive
Super song.i am d boss fan,not-Kannada
@Vinay Yogeesh yar avnu,Mixed_feelings
ಅಂಥಹ ಮಹಾನ್ ಕಲಾವಿದರ ಮಗನಾಗಿ ಹುಟ್ಟಿದಿರಿ ನೀವು ಅದೃಷ್ಟ ವಂತ್ರೆ ನಿಮ್ಗೆ ಕಂಡಿತವಾಗ್ಲು ಒಳ್ಳೆದ ಆಗುತ್ತೆ ಆ ಶಿವ ಶಕ್ತಿ ನಿಮ್ಗೆ ಒಳ್ಳೆದು ಮಾಡ್ತಾರೆ ಧನ್ಯವಾದಗಳು ಓಂಶಕ್ತಿ,Positive
ಹಾಡು ಮಾತ್ರ,unknown_state
ಅಲ್ಲಾಉದ್ದೀನ್ ಯಾರು ಸರ್,Positive
Modlu ee chinese apps galna india dalli ban madbeku...,Negative
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸರ್ ಯುದ್ಧ ಯಾರು ಮಾಡಿದರೆ ಏನು ಗೆಲುವು ನಮ್ಮದೇ  ಆಗಿರಬೇಕು ಅವನೇ Srimannarayana,Positive
Hook step is awesome,not-Kannada
Hindi yalli innu song reales madilla yake,Negative
Those 850 dislikes are Frome rashmika mandanna fans,Negative
Idhu bari bogus,Negative
Bandiro 3 comment adru avalge andkondre adu ugiyakke madidiralla guru,Negative
Ha sir..kanada movie nam janane  nodthaila,Negative
Come back prajwal,not-Kannada
ಈ ಮೂವಿಯನ್ನು first day ನೋಡುವವರು ಲೈಕ್ ಮಾಡಿ,Positive
ಫಿದಾ ಆಗೆವಿ ಅಕ್ಕಾ ... ... gorgeous movie,Positive
@Just Fun RS,unknown_state
ಮನೆಯಿಂದಲೇ ಸಂಪಾದಿಸಬೇಕೇ? With income proof. WhatsApp 6362806874,unknown_state
Trend setter! Awesome!,Positive
Actually idu idu chanagirodu,Positive
Uthama vaada preyathna,Positive
ಕ್ರೇಜಿ ಸ್ಟಾರ್ ರವಿಚಂದ್ರನ್ ಸ್ಟೈಲ್ ಮೇಕಿಂಗ್ ಕಾಪಿ,Negative
ಯಾಕ್ರೀ ಟ್ರೇಲರ್ ನೋಡಿಲ್ಲ ಆಗ್ಲೇ dislike...........,Negative
Bladey piracy madidara yallaru Alli node status hakidara movie yalli theatre alli yar nodatara first telegram ban madabaku,Negative
Excellent movie,not-Kannada
ಡಬ್ಬಿಂಗ್ ಡಬ್ಬ ದಬಾಂಗ್ ಬದಲು ಇಂತಹ ಅಪ್ಪಟ ಕನ್ನಡ ಚಿತ್ರಗಳಿಗೆ ಬೆಂಬಲ ಕೊಡಿ ಅಪ್ಪಟ ಕನ್ನಡ ಪ್ರೇಮಿಗಳೇ,Positive
ತಂದೆಗೆ ತಕ್ಕ ಮಗ..,Positive
Pls put it in jio saavn music,not-Kannada
Naavu maduvakelasa Namma athmabhimanakke dakke baradanthe badukuvude hemmepadabekada vishayaviddare Hat's off you congratulations,Positive
It deserves more like.....,Positive
Rashmika shetty fans irbekun.,Negative
Yaru tension agbede yakandre dislike madiravru mindrika kadeyavru,Negative
ಚಿತ್ರರಂಗದ ಧನಿಕರು ಎಲ್ಲಿದ್ದಿರ. ನಾಲ್ಕು ಜನ ಸೇರಿದರೆ ಸಾಕು,Positive
I ammaddixctedrepeatrinserepeat guru,Mixed_feelings
I think junior Pawan KalyannI am waiting,Mixed_feelings
shobha  a,not-Kannada
 sakath guru,Positive
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಅಲ್ಲnnಇವನೆ ನಮ್ಮ ಶ್ರೀಮನ್ನಾರಾಯಣ nಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳು ಸಪೋರ್ಟ್ ಮಾಡೋರು ಲೈಕ್ ಹೊಡಿರಿ nಜೈ ಪುನೀತ್ ರಾಜಕುಮಾರ್nಜೈ ಕನ್ನಡ ಚಿತ್ರ ರಂಗ,Positive
What a song yah,Positive
Remake movie ansthe,Negative
Superb rakshit sir sobg superb macking,Positive
Super  guru  jai  hind  neenu  nijavada  barathiya mattu  karnatakada  hemmeya putra  I love you  brother,Positive
Supar hit song anna,Positive
*Pramod not Pamod,unknown_state
@chetan kumarab guru ve.... aha comment maddhavn hesru nodo....nanalla kano,Mixed_feelings
hello amar prasad tumbha chenda itthu nimma ee pryatna saakashut vishyagalannu  munde ittiri idu namege gothe iralilla. china nijakku entha samartha desha deshpreemigale tumbiruvantha desha moodalu nammale ee daridara raajakihavannu oddu military adalita barabeku ega itndu kobbiruva raajakaarnigalaga asthi pasthigalannu ondu rupeenu beedade kitthukondu avarannu beedhi bhikharimaadidare namma desha sirivanthavaaguvudaralli no doubt,Positive
@Saraswathi.p.k. Baby swathi,Positive
Anna game yavdu,Mixed_feelings
@Nandi Parthasarathi ನಿಮ್ಮ ಅಕ್ಕುನ್,Mixed_feelings
Prajju Boss is Back,not-Kannada
ಕಮ್ಯೂನಿಸ್ಟ್‌ ರಾಷ್ಟ್ರ ಅಲ್ವಲ್ಲ ಭಾರತ,Mixed_feelings
Superrrrrrrr  agi heliya Anna tq u so mach video,Positive
ಈ ಫಿಲ್ಮ್ ಯಾವ ಲೆವೆಲ್ಲಿಗೆ Super Hit ಆಗಬೇಕು ಅಂದ್ರೆ ರಶ್ಮಿಕಾ ಮಂದಣ್ಣ ಮುಟ್ಟಿ ನೋಡಿಕೊಳ್ಳುವ ಹಾಗೆ,Negative
Nanu kellida uthammavada maatugallu thanks sir,Positive
ಹಾಲಿವುಡ್ ರೇಂಜಿಗಿದೆ...ವೇಯ್ಟಿಂಗ್...ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Positive
ಒಬ್ಬ ನಾಯಕನ ಕಥೆಯಲ್ಲಿ ೨ ಯುದ್ದ ಬರುತ್ತೆ ಸಾನ್ವಿ ಬಂದ್ಮೇಲೆ ಒಂದು ಇನೊಂದು ಸಾನ್ವಿ ಹೋದಮೇಲೆ ಅವನೇ ಶ್ರೀಮನಾರಯನ್,Positive
Nimge istu sullu heloke Hege manasu barutte,Negative
Nav itara iroke karana Congress party,Mixed_feelings
Shaata daagar fans,Negative
Super  jai kiccha sudeep anna,Positive
Love u brooo,not-Kannada
Ggggggggggggggggggggg song of 2019 to 2020 one like for 2020,unknown_state
@chetan kumarab nan yavagloo compare maddhe...,Mixed_feelings
E video na unlike madoru nijavaglu kannads davaru ala,Negative
Looks promising,not-Kannada
ಅನ್ನ. ನೀಡುವ ಯಾವ ಕೆಲಸವೂ ಕಡಿಮೆಯಲ್ಲ . ಶಂಕರರವರೆ ನಿಮ್ಮn ಸ್ವಾ ಭಿಮಾನಿ ಜೀವನಕ್ಕೆ  nನನ್ನ ದೊಂದು ಸಲಾಂ.,Positive
All the Best sir...... ದೇವರು ನಿಮಗೆ ಒಳ್ಳೆದು ಮಾಡಲಿ ... ಎಲ್ಲರ ಜೀವನದಲ್ಲಿ ಏಳು ಬೀಳು ಅನ್ನೋದು ಇದ್ದೇ ಇರುತ್ತೆ ಕಷ್ಟ ಅನ್ನೋದು ಯಾರಿಗೂ ಬಿಡೊಲ್ಲಾ ಬರೋ ಕಷ್ಟಗಳನ್ನ ಧೈರ್ಯದಿಂದ ಎದುರಿಸೋರೆ ನಿಜವಾದ ಹೀರೊಗಳು,Positive
I love promod sir voice,Positive
It is vvvvvvvvvsuper,Positive
Prajwal Devaraj,not-Kannada
Awesome song! 2nd Shankarnag to KFI,unknown_state
ಸರ್ ನಿಮಗೂ ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೂ ತಾಯಿ ಚಾಮುಂಡೇಶ್ವರಿ ಆರೋಗ್ಯ ಆಯುಷ್ಯ ಕೊಟ್ಟು ಕಾಪಾಡಲಿ...,Positive
Suryana Mari,unknown_state
rakshith naik ಅವ್ರು ಮೋದಿ ಭಕ್ತರು,Mixed_feelings
ಲಾಕ್ ಡೌನ್ ಸಮಯದಲ್ಲಿ ಕಾರ್ಮಿಕರು ವಲಸಿಗರು ರೆಸ್ತೆ ಮೇಲೆ ನಡೆದುಕೊಂಡು ಹೋಗುತ್ತಿರುವ ವಿಡೀಯೋಗಳನ್ನ tiktak ನಲ್ಲಿ ಜನರಿಗೆ ತೋರಿಸಲಾಯಿತ್ತು ....ಈ tiktak ಇಲ್ಲ ಅಂದಿದ್ದರೆ ಈ ದಳ್ಳಾಳಿ ಮಿಡಿಯಾ ಬುಲೆಟ್ ಟ್ರೈನ್ ಅಲ್ಲಿ ಹೋಗುವ ಆಗೆ ಜನರಿಗೆ ತೋರಿಸುತ್ತಿದ್ದರು... ಜನರಿಂದ ಜನರಿಗೆ ಮಾಹಿತಿ ತಿಳಿಯುತ್ತಿತ್ತು...‌ ಇದರಲ್ಲಿ ಸಾದಕ ಬಾದಕ ಇದೆ..ಆದರೆ ಕೆಲ ಬಡ ಮಕ್ಕಳ ಟ್ಯಾಲೆಂಟ್‌ ಹೊರ ಜಗತ್ತಿಗೆ ತಲುಪುತ್ತಿತ್ತು.. ಏನು ಮಾಡೋದು ಈ ಕೆಲ ಜನ tiktak ban ಮಾಡಿದ್ದರೆ ದೇಶಭಕ್ತಿ ತರ ಫೋಸ್ ಕೊಡೋದು ನೋಡಿದರೆ .ಅಸಹ್ಯ ಆಗುತ್ತದೆ.. ಒಳ್ಳೆಯದನ್ನು ತಗೋಳಿ...ನಮ್ಮ ಹೆಮ್ಮೆಯ ಸೈನಿಕರಿಗೆ ಒಳ್ಳೆಯ ಆಹಾರ ಮತ್ತು ಸವಲತ್ತು ಒದಗಿಸಿ .ಮತ್ತು ಚೈನಾ ಬಂಡವಾಳ ಹೂಡಿಕೆಗಳನ್ನ ನಿಲ್ಲಿಸಿ... ಯಾವ ನಿಮ್ಮ ಯೋಗ್ಯತೆಗೆ ಸಣ್ಣ ಕೈಗಾರಿಕೆಗಳನ್ನ ಬುಡ ಸಮೇತ ಕಿತ್ತು.... ಅವರನ್ನ ರಸ್ತೆಗೆ ತಂದವರು ಯಾರು... ದೇಶಭಕ್ತಿಯ ಹೆಸರಲ್ಲಿ ನಮ್ಮ ದೇಶದ ಜನಗಳ ಮೇಲೆ ದಬ್ಬಾಳಿಕೆ ಮಾಡುವ ಜನರನ್ನ ಮೊದಲು ಒದ್ದು ಹೊಡಿಸಬೇಕು...ಜೈಭಾರತ್,Negative
ಬಾಸ್ ಇನ್ನು ಮುಂದೆ ಬೆಳೀಬೇಕು,Positive
Yavano avn bosudk unlike madiddu,Negative
@MT T sorry guru nangu avlu adre agalla adke solpa campare mad de..,Negative
P  fans like,not-Kannada
Vote for kuri prathap,unknown_state
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ASN,unknown_state
Nimma mahithi 100% sathya yavaga etharahada rajakaranigalinda deshakke mukthi sigatho aa devarigu kuda gothilla adare next generation avaru sadane madabahudu,Positive
super super boss,Positive
ಸೂಪರ್ ಬ್ರೋ ನಿಜ,Positive
Kannada industry nintirode Yash,Positive
Rakshit shetty ,Positive
Superb  Bro..,unknown_state
Very nice togari tippa story,Positive
Guru idu yav movie remake alla sumne gotthilde yak helthira,Mixed_feelings
Anjali Devi Hi,not-Kannada
Don't dislike,not-Kannada
It's a kannada song..nLots of love from karnataka,not-Kannada
Well side bro,unknown_state
ಅಭೀನಯ ಚಕ್ರವರ್ತಿ. ಕರುನಾಡ ಕನ್ಮಣಿ .ಅಭೀನಯ ಭಾರ್ಗವ.ಕನ್ನಡ ಕಲಾ ಕುಸುಮ.ಕರುನಾಡ ಸಿಂಹಾ.ಬಾದ್ಷಾ .ಕಿಚ್ಚಾ ಸುದೀಪ ಅಣ್ಣನ ಅಭೀಮಾನಿಗಳಿಂದ ಈ ಸಿನಿಮಾ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲಿ,Positive
Super song lovely,not-Kannada
En helde guru..... Super agi helde....... #RIP Tiktok,Positive
ಸತ್ಯಕ್ಕೆ ಸಾವಿಲ್ಲ ಸುಳ್ಳಿಗೆ ಸುಖವಿಲ್ಲ  ಇದುಸತ್ಯ,Positive
Nanu tiktok madtide Anna but tiktok ban madidu tumba kushi aytu Anna I support Indians,Positive
My  song,unknown_state
Yalla kannadigarugu ansthithu bere bashe movies maddohange yak namma kannada movies maddalla antha.. but evagaaa yak bere bashe movies nodbeku antha ansoke shuruuu agbhitidhe alva Karnataka???,Negative
Superb kannadiga,Mixed_feelings
AMAZING SONG IN KANNADA,Positive
Nanu film nodilla,Negative
ಕೇಳಿ ಕಾದಿರುವ ಭಾ೦ದವರೇnಭುವಿಯಲ್ಲಿ ಅವನ ಅರಿತವರೆnಯಾರಿಲ್ಲ ಬಿಡಿ ಮುನ್ನುಡಿnಇದ್ದರದೊಂದು ದಂತ ಕಥೆ..nನಾಕು ದಿಕ್ಕಿನಲು ಬೇಕವನುnಬಂದೂಕು ಹಿಡಿದ ಮಾನವನುnತಲೆ ಮೇಲಿದೆ ಕಿರೀಟ..nತೀರ ಹಠ..nಗುರಿ ಬೆನ್ನಟ್ಟೋ ನೇತಾರನು!nnಗಾಳಿ ಮಾತಿನ ಬಜಾರುnಸುದ್ದಿ ಸಾರಿದೆ ಸುಮಾರುnಪಾತ್ರದ ಪರಿಚಯ ಇರೋರುnಆ ಬಂದೂಕಿಗೆ ಇದೆ ಘನ ಹೆಸರುnnಹ್ಯಾಂಡ್ಸ್ ಅಪ್..nಅದು ಅನವರತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್..nನಾ ಅಜ್ಞಾತ!nಹ್ಯಾಂಡ್ಸ್ ಅಪ್..nಇದೆ ವೇದಾಂತ..!nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ..nnರಂಗೇರಿದೆ ಮಾಯಾ ಜಾಲnಅನುಭವಿಸು ಓ ಪ್ರೇಕ್ಷಕನೇ!nದೃಷ್ಟಿ ನನ್ನೊಬ್ಬನ ಮೇಲಿಡಿnತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ!nನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತnನಿಂದನು ಓರ್ವ ರಾಕ್ಷಸ!nತಪ್ಪಲ್ಲ ಆದರು ಅದುವೇnಊಹೆಗೂ ಮೀರಿದ ಸಾಹಸ!nಅನಿಸುತ್ತೆ..nಬಂದ ಹಾಗಿದೆ ರಚಿಸಲು ಹೊಸದೇ ಶಾಸನ!nಮೆರಯಲಿ ಗಗನದಲಿ ನಿಮ್ಮದೇ ಲಾಂಛನ..nಯುಧ್ಧ ಮಾಡಬೇಕು,Mixed_feelings
Sir u r amazing,Positive
tippa super,Positive
Avlge avra appaniginta pakkada mane uncle tumbaa esta adke bro,Negative
Hindi version yelli,unknown_state
Hit moviee kannada Hit movie pakka,Positive
super aagide trailer.. 6th film nododu pakka,Positive
Song ಸೂಪರ್,Positive
Like from Kasaragod,unknown_state
@Nandi Parthasarathi ಮುಕುಳಿ ಮುಚ್ಚಿಕೊಂಡು ಸೈಡ್ ಅಲ್ಲಿ ಇರು... ಇದು ಗಂಡಸ್ರ ವಿಶ್ಯ ಬಳೆಗಾರು ಎಲ್ಲಿ ಎಲ್ಲ ಬಾರೋ ಹಾಗಿಲ್ಲ ಬೇವರ್ಸಿ ಮುಂಡೆ,Negative
ತೊಗರಿ ತಿಪ್ಪ  ಕಥೆ ತುಂಬಾ ಚನ್ನಾಗಿದೆ ಮತ್ತು ತುಂಬಾ ಹಾಸ್ಯಾಸ್ಪದವಾಗಿದೆ.,Positive
@d boss mania Bhrame nalli baduktidiya chinna nnModlu darshan ye boss ge bucket hidadu beladirodu adunna taleli itko nnDarshan antha 100 jana na industry boss belsavrennavryako innobban ge bucket hiditare bucket nan magne,Negative
ಗುಡ್ ಲಕ್ ಶ್ರೀಮನ್ನಾರಾಯಣ ರಕ್ಷಿತ್ ಶೆಟ್ರೇ.. ಮಸ್ತ್ ಡಿಫ್ರೆಂಟ್ ಆದುಂಡು ಸಾಂಗ್,Positive
Super Anna jai hind,Positive
ऊ आहे की नाही n............ nहे..... हेही. हहह,not-Kannada
Suprb acting yaar...,not-Kannada
@Nandi Parthasarathi  ಸ್ವಾಮಿ ದೊಡ್ಡಬಳ್ಳಾಪುರ ರಾಜಕಮಲ್  ನಲ್ಲಿ  ಕೇಸಿಎನ್ ಗೌಡ್ರು owner .ಆದ್ರೂ ಬಾಡಿಗೆ therater  ಕೋಟಿರೋದ್ರ ದಿಂದ  ತುಲುಗು ಸಿನಿಮಾ 3  ರಾಜಕಮಲ್ ಹಾಕಿದನ್ನೇ,Negative
ಒಂದ್ ಸಲ ನಿನ್ ಮುಖ ತೋ ರ್ ಸು ಗುರ್ವೆ,Negative
Chiki chiki chikappa nidhe madidh saku helappa,Positive
I feel jasti bitta kottri... Bari  lyrical video sakagittu,Negative
Same feeling bro,not-Kannada
Shri Krishna na mahe badhu galee.,Positive
Super song,Positive
@TROLL MONSTER_KANNADA jail ge hog bandh sule maga,Negative
What a BGM yar......,not-Kannada
Super bro... Well said....,not-Kannada
Bro.... Suprb......ur voice is amazing....?!!!,Positive
Pls ellaru nodi views jasti madi pls its a request,Positive
Super Junior narayana,unknown_state
Nice,not-Kannada
Super  appu Bøss fans,unknown_state
Ye movie hindi mein hogi k nahi,not-Kannada
ದೇಶ ಕಾಯಕ್ಕೆ ಯೋಧ ಇರಬೇಕು ತೀರಿಪೆ ಶೋಕಿ ಮಾಡಿದವರಿಗೆ ಟ್ರೋಲ್ ಮಾಡೋರು ಇರಬೇಕು,Mixed_feelings
Awsm song n,Positive
super song i like it,not-Kannada
ನಿಮ್ಮ ಅನುಭವದ ಮಾತುಗಳು ನಮಗೆ  ದಾರಿದೀಪಗಳು,Positive
Super re pa,Positive
ಎರಡೂ ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಲೈಕ್ ಮಾಡಿ,unknown_state
Pogaru barthide wait Madi guru,Positive
ಈ ಅವತಾರ ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸಲಿ ಎಂಬುದೆ ನನ್ನ ಶುಭ ಹಾರೈಕೆ,Positive
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ಲಗೆ ನನ್ ರಸ,Mixed_feelings
@Supriya Manogna hospital na olage itkondidra doctor,Positive
I like your video s,not-Kannada
ಅಪ್ಪಟ ಕನ್ನಡ ಚಿತ್ರ ಸೂಪರ್,Positive
Heege innu chennaga bairi e chena nanmaklige App Ban madidd olled aytu hage avru kade tariskollo 3000 things stop madbeku aga buddi barutt avrge,Positive
Hindi version yav channel alli release madidare.,not-Kannada
ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ,Positive
Nys cmnt gagana mem,unknown_state
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವಾತರ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,Positive
yest olle kalsa nan yavag e kelsa madtaro anta kaytayde thamk u brother full happy,Positive
Avara desha dalli erodu aethu....nnHagadre Namma deshadalli avarige arthikate Alli seddu hodeyuvanta vishyagalu yavu edave.....,Negative
@Raja Vishnuvardhana Agreed,unknown_state
En guru song idu awesome steps are just amazing,Positive
40 varsha ende keliddu story evaga shanthosha aagta ede,Positive
VPN hakondu tiktok use madtidare nam soldier sattirodu lekkka ellla janakkke,Negative
wow...  great work..,not-Kannada
ಕರ್ನಾಟಕ ಬಿಟ್ಟು ಬೇರೆ ಕಡೇ ಪ್ರೊಮೋಷನ್ ಮಾಡರಪ್ಪ ಸುಮ್ನೆ ಇಂತ movie ನಾ ಹಾಳ ಮಾಡ್ಬೇಡಿ,Negative
ತೋಗರಿ ತಿಪ್ಪ  ನಕ್ಕು ನಗಿಸುವ ಕಥನ.,Positive
Sema Padam nnFantastic making,Positive
Next kgf........ avane srimannarayana.... blockkkkkkk busterrrrrr,Positive
Like father like son Jaga mechchuvanta manushya.,Positive
sooooo many adds,Negative
Film Andre idu. Super movie,Positive
